device_id,device_type,location,firmware_version,ip_address,status,model,operating_system,battery_level,last_check_in
fd0034e5-4baf-4edf-b7d8-c4b13ea589b2,Gateway,Outdoor,61,187.179.170.170,Inactive,Model C,Linux,47,5/1/2023 10:47
ed3246a3-a9c8-4941-842a-8a274ad50e9b,Sensor,Outdoor,36,152.226.66.195,Active,Model A,RTOS,36,3/13/2023 0:31
eabb52e3-b418-4ceb-a84f-83bdc00cd4bb,Sensor,Room A,15,3.219.151.235,Active,Model A,Windows IoT,16,4/27/2023 4:54
7cfd7def-ba64-47d8-b37f-6f82ac0a2d2a,Gateway,Room A,13,62.94.16.171,Inactive,Model A,Linux,40,10/15/2023 10:35
251d5bd7-7b49-4c5e-b6ff-166614e64106,Sensor,Room B,46,36.131.161.83,Inactive,Model C,Linux,41,7/11/2023 1:52
58175ab3-9cac-453b-a020-89c95e75139d,Actuator,Outdoor,45,67.126.219.71,Active,Model C,RTOS,61,7/4/2023 8:24
84df71ce-2204-4d11-aa96-ac2cec3defe0,Gateway,Room B,85,80.107.54.61,Inactive,Model B,Windows IoT,45,3/25/2023 17:28
0ac9d7f3-fd0b-4261-bb7b-0b2531024d39,Actuator,Outdoor,15,204.37.181.171,Inactive,Model C,RTOS,59,11/14/2023 2:38
bef7cf86-be03-41d4-836b-4c16e28c822f,Sensor,Outdoor,45,87.69.130.41,Active,Model B,RTOS,7,3/16/2023 18:51
b23e2a67-fc69-4a2c-b001-714749209acb,Actuator,Room A,52,154.243.37.98,Active,Model C,Windows IoT,95,1/25/2023 21:06
1cf8a24a-ff72-4d52-9546-d0e2b0e365ff,Sensor,Outdoor,36,68.138.85.108,Active,Model C,RTOS,61,10/29/2023 17:38
4d77a358-c475-45b5-9069-00a0b67f6461,Sensor,Outdoor,50,38.145.211.213,Active,Model C,RTOS,77,11/1/2023 20:23
d8986998-8791-4577-a4d4-8a36c907f554,Gateway,Outdoor,75,34.180.245.27,Active,Model C,Linux,57,9/20/2023 18:27
e01aa825-ca3f-4519-8448-93fa6e8197f9,Gateway,Outdoor,97,176.33.76.150,Inactive,Model A,Windows IoT,70,8/3/2023 2:44
6a2c205b-fa57-4955-80db-d9d5fd95a540,Sensor,Room A,29,145.221.63.75,Active,Model B,Windows IoT,92,8/21/2023 2:28
661903da-eef5-442d-b672-bf0b9b1ca2da,Gateway,Room A,88,183.76.218.195,Inactive,Model A,Windows IoT,78,3/8/2023 0:36
4d96e7de-ccd7-47df-b219-5e735e3aa7cc,Sensor,Outdoor,77,185.49.51.205,Inactive,Model A,Windows IoT,25,11/17/2023 13:49
f504f15b-f38a-478e-a6ab-db5b8ad12211,Actuator,Room A,28,204.7.8.91,Active,Model C,Linux,42,2/14/2023 22:55
d217c4c4-1573-4496-a62e-ee8dd0c2b7ae,Sensor,Outdoor,42,115.249.8.116,Inactive,Model A,Linux,9,1/28/2023 10:37
3e3e88b1-2f7e-4946-9697-4fe81c6edd00,Sensor,Room B,83,130.15.87.22,Active,Model C,Linux,80,11/1/2023 1:42
5b23c281-7ead-494f-a882-ca9673eb9d16,Gateway,Room B,27,124.152.78.224,Active,Model B,Linux,42,11/11/2023 12:00
a0fb5010-7a60-4dc3-a4f7-0f36420aa28f,Gateway,Outdoor,27,73.4.156.217,Active,Model C,Linux,39,1/1/2023 18:37
78cbf309-1f03-4152-9223-a9e97958da32,Gateway,Room B,62,50.244.6.89,Inactive,Model B,Windows IoT,5,6/15/2023 8:59
946f805a-8b88-4f1b-b9a2-7454f1e918a1,Sensor,Room A,76,222.94.94.21,Active,Model C,Linux,15,5/22/2023 4:23
f5333a25-ae24-439c-bd25-79c3e8c97eed,Sensor,Outdoor,81,4.134.140.249,Inactive,Model C,RTOS,97,10/4/2023 20:45
5d0a4188-c8b4-4c0e-bf2a-646b272515aa,Gateway,Outdoor,56,60.162.72.209,Active,Model B,RTOS,4,9/27/2023 11:04
2cfb3156-7527-4109-9505-bb7150191c8f,Sensor,Outdoor,43,111.41.0.74,Active,Model B,Linux,35,9/19/2023 18:26
b75401ce-1b30-4380-b8b6-06f4ce0250c3,Actuator,Outdoor,36,173.140.40.90,Active,Model A,Windows IoT,51,1/21/2023 9:45
f8540011-1236-4209-90f3-2475131216ed,Sensor,Room A,12,4.33.34.183,Active,Model C,Linux,35,6/24/2023 19:53
65a2fe6e-7b6a-4712-ac58-2e02fb7d70b9,Sensor,Room B,78,182.43.113.156,Active,Model B,Windows IoT,74,9/13/2023 20:06
30df6a4e-1947-4982-b512-8e3ed695f41d,Sensor,Room A,67,133.102.79.10,Active,Model A,Windows IoT,14,4/26/2023 15:26
de054dc1-f05a-49ee-96d9-b493f719e5e8,Sensor,Room B,56,201.172.150.177,Active,Model C,RTOS,55,1/1/2023 1:13
8113e8cb-84cf-4a97-a90b-071a5fd85ebb,Sensor,Room A,38,117.203.244.104,Active,Model C,Linux,10,7/25/2023 10:42
e6fd2d17-c968-4fcb-88d4-bf2823863460,Gateway,Room B,41,7.37.242.201,Active,Model B,Windows IoT,60,8/16/2023 17:56
ec42303d-9217-4cc8-ae6b-64a8c9e3818e,Sensor,Room B,32,121.248.222.184,Active,Model C,Linux,99,1/10/2023 20:12
7ad43e05-460b-4339-b536-434272dc50c3,Gateway,Room A,21,111.83.91.100,Active,Model C,Windows IoT,21,8/23/2023 0:24
e68a2ab4-4d54-4617-919f-258279ce591c,Actuator,Room B,47,8.104.230.191,Active,Model C,RTOS,29,8/1/2023 10:26
e2d014cb-7f5e-45f6-9187-89086a4cacca,Gateway,Outdoor,50,165.142.222.102,Inactive,Model C,RTOS,7,2/7/2023 14:29
68b5e6b4-5e4d-4c2a-8886-62298479eb30,Sensor,Room A,86,40.179.137.95,Inactive,Model A,RTOS,20,8/27/2023 15:26
a2eb46d5-4837-4381-9acb-bf5c175306fc,Actuator,Room A,71,79.204.150.219,Inactive,Model A,Linux,52,7/1/2023 5:47
02397137-46ef-4e43-a78e-98a32bc32e87,Actuator,Outdoor,88,11.85.3.186,Active,Model A,Linux,75,9/10/2023 8:12
4cd19d49-2509-4871-9ed0-23ce04f8f55a,Actuator,Room B,55,138.174.144.245,Inactive,Model A,Linux,15,7/19/2023 18:50
42a89b75-fcad-4424-a8af-53de436d410c,Sensor,Room A,95,171.38.251.230,Inactive,Model C,RTOS,26,11/19/2023 14:53
aadd6675-9611-4afa-8e74-8d738089aa70,Gateway,Room A,28,3.214.221.190,Inactive,Model C,Windows IoT,95,4/23/2023 20:18
8933e239-5508-4186-aea9-a9db640099b2,Gateway,Room B,39,189.59.224.62,Inactive,Model A,RTOS,82,4/9/2023 7:55
4d3f9a76-f65e-4799-bd80-2d7e808fd870,Actuator,Room B,36,213.101.117.72,Active,Model A,RTOS,42,10/10/2023 11:34
a254b885-e43c-4731-980c-09026b20e3e6,Gateway,Outdoor,50,59.186.250.79,Inactive,Model B,Linux,78,9/14/2023 4:32
ea028a58-e5b1-461d-bad1-fd4379d4e7b8,Gateway,Outdoor,25,60.17.123.152,Inactive,Model C,RTOS,31,4/8/2023 22:00
98932416-e457-43a0-8675-59d8354bb0d8,Sensor,Outdoor,35,66.133.112.155,Active,Model B,Windows IoT,74,5/28/2023 20:24
d2ebd8e2-0916-4f82-ab32-0075b85686b2,Actuator,Outdoor,33,134.198.56.207,Active,Model C,Windows IoT,95,2/6/2023 17:20
40e639ff-c969-489b-9534-5a3207d37afa,Gateway,Room A,14,204.161.184.247,Inactive,Model C,RTOS,16,8/18/2023 5:30
4369e98d-512f-4926-b0b0-ceb94012d469,Gateway,Room A,15,107.191.139.221,Active,Model A,Linux,83,10/16/2023 0:29
3017556f-2630-4878-a1c0-ebf713c40d81,Actuator,Room B,59,83.37.1.160,Inactive,Model B,Windows IoT,33,3/8/2023 2:59
16f37e86-4ef6-47a2-94ec-b3bc5e7067ab,Gateway,Outdoor,26,82.88.56.21,Inactive,Model C,RTOS,73,6/6/2023 8:22
0170dc64-b2da-4312-a866-5d4dccfaadd7,Gateway,Room B,91,163.145.3.206,Active,Model B,Linux,61,6/4/2023 22:28
134db802-703c-41ce-9c16-060e377be71e,Sensor,Room A,88,11.106.123.75,Inactive,Model C,Windows IoT,83,7/6/2023 11:39
397e054f-6efc-41e9-9c27-043e01ae3f99,Actuator,Outdoor,25,158.119.215.63,Active,Model B,Linux,60,2/7/2023 2:40
6cefa8da-0d14-44d0-b8a8-e584e3018208,Gateway,Outdoor,36,177.106.73.114,Inactive,Model A,Linux,88,10/4/2023 8:56
39b4061a-2c9d-44f9-92c6-d3fb5eb503f8,Actuator,Room B,10,163.146.98.253,Active,Model A,Linux,63,7/25/2023 7:44
509c442e-5374-4e23-be2c-cec62d270a61,Actuator,Room A,90,211.19.53.238,Inactive,Model B,Windows IoT,17,9/2/2023 20:41
ffb150e5-2adf-4cf7-939b-dea557c1f217,Actuator,Room A,57,74.99.227.14,Active,Model C,RTOS,55,1/10/2023 15:28
d7b57b77-8f98-4cb2-a84b-8ee3c2c99d85,Gateway,Outdoor,67,143.200.149.120,Active,Model A,RTOS,41,6/30/2023 13:59
8f08b191-bc30-47e0-9d85-d501ed1647a0,Sensor,Room B,30,202.19.182.153,Active,Model C,Linux,71,7/4/2023 19:56
49913dd6-0932-420d-ba61-203db2c4e27e,Actuator,Room A,74,50.241.107.39,Inactive,Model A,Windows IoT,0,11/8/2023 16:42
bf0b938c-fdb3-4d86-9e98-3c7d79593852,Sensor,Room B,13,144.11.115.193,Active,Model B,Linux,55,10/31/2023 9:35
604eca9a-9f6b-4114-864b-e275ebb5773b,Gateway,Outdoor,81,136.149.206.55,Active,Model A,Linux,83,1/9/2023 12:41
66cf46da-5af0-4149-9362-5c415f63c377,Sensor,Room B,67,11.33.203.224,Inactive,Model A,Linux,54,1/11/2023 20:24
3621a4e8-5132-4823-bc4c-8705d11be6fc,Sensor,Outdoor,52,145.58.190.127,Active,Model A,Linux,28,1/13/2023 2:58
d6674fb5-bc31-4331-ba83-2777c31fdf5c,Gateway,Room A,58,137.186.189.210,Inactive,Model B,RTOS,7,8/30/2023 14:30
fa1763b7-cbe3-4048-a121-91f7a6b2046a,Actuator,Outdoor,74,86.255.182.82,Inactive,Model B,Linux,56,5/20/2023 3:13
2a953545-ed82-4167-8532-fc0e456aae41,Gateway,Outdoor,38,197.154.41.0,Active,Model C,Linux,93,9/21/2023 13:20
4c054bbb-b905-4f5b-9a3c-c7148a6ab857,Sensor,Room B,25,119.194.5.169,Inactive,Model B,RTOS,75,8/18/2023 2:33
92657d52-62d4-4ecb-9514-49afb61e4504,Gateway,Room B,85,170.232.143.209,Inactive,Model A,Linux,54,10/2/2023 8:19
883c4a87-1012-4a48-9bb0-daa42fb82e2f,Actuator,Room B,69,144.230.79.99,Inactive,Model A,Windows IoT,61,6/25/2023 23:12
cd06e729-e0e0-4ce2-8c87-87762380e433,Gateway,Outdoor,47,73.216.252.223,Inactive,Model A,Linux,52,7/10/2023 16:18
eda47bc7-e71e-4d80-b058-4e35aef2c9b7,Gateway,Outdoor,12,145.4.192.164,Inactive,Model B,Linux,7,9/10/2023 21:01
2fe96cd0-b3d4-4a7b-9566-68f387d42c1d,Actuator,Outdoor,28,199.155.86.40,Active,Model B,RTOS,75,9/15/2023 23:59
59b33b71-5a2e-467f-b804-dbd1e6302545,Gateway,Room A,28,56.76.66.53,Active,Model B,RTOS,37,6/22/2023 21:46
158e0017-0dad-400b-90ad-0a281389e250,Gateway,Room B,55,123.169.89.57,Inactive,Model B,Linux,11,8/19/2023 16:33
b43c7bdc-ba09-4b92-b62a-d6ea7d69e382,Actuator,Outdoor,38,94.22.46.162,Inactive,Model C,Linux,97,5/12/2023 10:31
ca445206-b8dc-4d99-845f-e7473e5ed1fe,Actuator,Room A,26,97.224.104.62,Active,Model B,Windows IoT,1,5/8/2023 13:59
502c71e0-c6a5-4c2f-a5e6-153964b64fe6,Gateway,Outdoor,23,176.67.45.231,Inactive,Model A,Windows IoT,17,1/4/2023 10:22
042eeedb-ea0c-44cc-9e88-fd8954fa2de9,Actuator,Room B,63,151.4.3.248,Active,Model C,Windows IoT,43,6/5/2023 1:43
996828fe-75a2-43ba-a537-8a4bef14a6b8,Gateway,Room A,53,104.203.48.48,Active,Model C,Linux,12,7/3/2023 14:27
6e735754-3391-4c67-b90e-88ab044645f9,Gateway,Outdoor,18,87.122.144.72,Active,Model A,RTOS,30,4/27/2023 9:20
0d820621-2856-472c-a7e2-556c07fdf4ac,Sensor,Outdoor,98,144.225.70.90,Active,Model C,RTOS,92,7/16/2023 17:43
ec10e16d-4fac-4099-a077-aa8eb2f0c2e0,Actuator,Room A,11,36.165.140.143,Inactive,Model C,Linux,32,4/11/2023 19:36
6054c3cd-f183-491b-ba9d-1af55b3c3a25,Actuator,Room B,64,194.168.163.17,Inactive,Model B,Windows IoT,29,2/14/2023 15:16
01adb44c-7232-4025-93a3-f78060c8027e,Actuator,Outdoor,75,124.216.178.80,Active,Model B,Linux,64,9/16/2023 20:55
528fa782-fba0-4f73-b9f1-e51c6160bed9,Sensor,Room B,76,17.193.155.68,Active,Model A,Windows IoT,62,9/12/2023 11:14
add44a98-81e6-4b88-b596-17bfa406f149,Gateway,Room A,83,71.24.33.129,Inactive,Model C,RTOS,54,11/11/2023 16:02
4a6c3736-0b28-46c7-ba23-5f0a237f173c,Actuator,Outdoor,52,84.202.131.224,Inactive,Model C,Linux,3,4/9/2023 7:56
a4f63394-0a59-4340-80ad-945231edc58e,Sensor,Room A,24,1.172.19.32,Active,Model C,RTOS,14,5/1/2023 14:59
28ec6e7a-20af-4e60-8e31-2fb7702f4719,Gateway,Room A,56,207.223.244.114,Inactive,Model B,Windows IoT,50,4/12/2023 4:39
28b38e91-9ede-4270-95cc-1d32c645a217,Sensor,Room A,11,175.245.140.104,Active,Model A,Windows IoT,90,4/1/2023 6:33
aa248e71-0c7a-403f-8255-f5b5a16396a5,Sensor,Outdoor,81,5.69.11.90,Active,Model A,RTOS,46,3/5/2023 21:26
b7918cea-4bab-4e06-a39e-2789f666cbb4,Sensor,Outdoor,55,76.162.181.123,Inactive,Model A,RTOS,19,7/23/2023 20:01
b351752d-6746-445e-aab0-cc1e76597df9,Gateway,Room A,21,72.235.188.253,Active,Model C,RTOS,76,2/19/2023 10:40
21c104bc-7b72-417b-a0c7-f88357d6cae0,Actuator,Room A,22,21.234.87.77,Active,Model B,Windows IoT,2,1/12/2023 14:34
1b8bc54c-4917-466c-8241-ab4a4feecffe,Actuator,Room B,94,43.26.52.212,Inactive,Model C,RTOS,68,7/28/2023 7:22
63a0d269-615e-4705-9420-670023aa3ce8,Sensor,Room B,41,195.127.70.173,Active,Model A,Windows IoT,7,5/16/2023 1:12
c2644a2c-6ba6-4654-8f49-519ef5be94e9,Sensor,Room A,54,12.10.33.84,Active,Model B,RTOS,32,9/17/2023 14:18
2daa2704-a0fa-44be-8d4f-ea651e4d6242,Sensor,Room A,35,44.253.109.162,Active,Model B,Linux,33,8/5/2023 18:37
d6edddb7-de79-4432-9635-87c3c1fc37bb,Actuator,Room B,83,158.49.81.66,Inactive,Model A,Linux,98,3/7/2023 17:06
72ad3d6d-f1ed-4188-8f61-0033272a1002,Sensor,Room B,93,89.199.214.203,Inactive,Model A,RTOS,28,8/24/2023 12:03
41156bed-2fc4-4011-89cb-873f4f8f28d7,Sensor,Outdoor,30,13.254.42.221,Inactive,Model C,Windows IoT,89,2/24/2023 18:36
f50788a5-dc85-47cf-a78d-9c34b70061a2,Gateway,Outdoor,12,53.105.100.67,Inactive,Model C,RTOS,4,7/8/2023 11:17
42a85b13-81bb-4cf7-9f06-979b42954c67,Gateway,Room B,52,200.39.3.50,Active,Model B,Windows IoT,37,2/19/2023 16:54
3a42a06a-f592-430b-a267-da1530782c2e,Sensor,Room A,83,121.148.149.141,Active,Model B,Windows IoT,83,4/3/2023 0:54
889ebb71-27e0-4dd0-a11f-ea5461f0362a,Gateway,Outdoor,38,116.72.234.49,Inactive,Model B,Windows IoT,13,8/10/2023 11:51
a1aca9e8-9ff9-41f7-b4ca-94fe276b0b41,Gateway,Room A,42,177.69.66.95,Inactive,Model A,Windows IoT,13,10/15/2023 4:00
9574d8bd-4372-43d1-a26f-1b296a8664b5,Sensor,Room B,98,184.143.244.170,Active,Model A,Linux,16,7/8/2023 13:05
d253ec45-68bc-464d-82ea-23cd31dd68f3,Sensor,Room B,98,4.52.79.185,Inactive,Model A,Linux,87,7/19/2023 14:46
a1237234-1fb5-4069-905b-415f1f936c36,Actuator,Room B,64,138.242.8.151,Active,Model B,RTOS,4,3/29/2023 23:52
701f7e0f-b71b-43ed-bd75-206ca3507f39,Actuator,Room A,22,62.228.250.164,Active,Model A,Linux,59,2/12/2023 16:37
4a290a80-4397-4665-a8a3-ead76a53882e,Gateway,Room A,29,69.128.212.206,Active,Model B,Linux,14,5/2/2023 10:05
15d5a3a6-fc66-4d65-b243-d2ff71b8de36,Actuator,Outdoor,66,171.56.61.185,Inactive,Model A,Linux,62,7/28/2023 19:45
ae7ff58d-2139-453a-832b-08f357e0e6c5,Actuator,Outdoor,69,12.32.33.217,Active,Model B,Linux,45,7/23/2023 15:18
0b2b6592-540d-4803-a1bf-5fa4161d1b0f,Actuator,Room B,96,71.209.254.50,Inactive,Model B,Windows IoT,83,4/15/2023 10:58
cf164080-9420-4de5-977a-89ec8050f208,Actuator,Room A,11,71.145.81.168,Inactive,Model C,Windows IoT,99,3/8/2023 5:42
326873b2-29c6-4db7-a5d8-129a6d11ff44,Actuator,Room A,77,135.247.216.153,Active,Model A,Linux,5,7/25/2023 23:14
5ce472d9-d879-4c09-927b-1e005dea870e,Gateway,Outdoor,46,45.214.57.231,Active,Model B,Linux,90,2/3/2023 10:29
f5d08b20-c7b0-4961-937a-3ef6590c74fb,Gateway,Room A,49,87.255.221.90,Inactive,Model A,Windows IoT,82,1/21/2023 14:36
29eae2c3-07d4-4bff-8629-63e955868499,Gateway,Outdoor,59,33.78.13.217,Active,Model C,RTOS,64,10/26/2023 0:00
41c843d5-d680-48dd-a702-f0f98c2fd178,Sensor,Room B,86,150.34.215.113,Active,Model B,Linux,3,1/14/2023 4:27
f433e8fa-da47-426b-97c2-941ff10c6c82,Actuator,Outdoor,10,174.154.79.198,Inactive,Model C,Linux,31,11/6/2023 9:06
e0837505-7347-4c26-87f0-e28e4db1553f,Sensor,Room B,10,169.131.70.222,Active,Model C,RTOS,53,10/23/2023 14:39
8da61e61-95ac-4986-a8fb-4f79066e8da6,Sensor,Outdoor,51,116.254.209.150,Inactive,Model C,Linux,78,7/20/2023 21:55
f4346889-aa52-4994-8f4c-cda9d724bb57,Sensor,Outdoor,63,74.108.133.18,Active,Model C,Windows IoT,29,1/6/2023 10:59
ccd6e71f-8754-487b-bc4d-404cffbb7f8e,Gateway,Room A,83,149.84.181.174,Active,Model A,Windows IoT,60,8/8/2023 10:02
199638bc-1226-45aa-875f-559cc03625af,Actuator,Room B,49,187.209.109.123,Inactive,Model C,Windows IoT,75,5/12/2023 11:48
a2f7542e-49b8-4468-9481-ceae4f9a6411,Actuator,Outdoor,34,110.226.103.177,Active,Model C,Linux,36,2/21/2023 22:11
11c7dff1-91af-4b76-907b-bdde9bd4fb3e,Gateway,Room A,45,25.205.185.205,Active,Model B,Windows IoT,38,11/5/2023 14:30
ecd7b60b-96ba-400a-a042-b5a6d321af38,Gateway,Outdoor,48,217.137.88.191,Active,Model C,Windows IoT,20,3/26/2023 4:49
0a0046d5-494e-4f4f-99c9-244fbc67b638,Actuator,Room B,39,131.88.89.182,Inactive,Model C,RTOS,66,7/22/2023 19:51
fea8b628-8ad5-4ce0-8f5d-8aaadab5b58c,Sensor,Room A,92,84.239.39.186,Active,Model C,RTOS,94,3/9/2023 9:51
52e68f0e-e51b-493a-9ba6-66dbce402722,Sensor,Room A,81,196.249.140.29,Inactive,Model B,Linux,48,5/21/2023 13:46
b242e7c2-cb26-48d1-baa6-4bd6d45095c6,Sensor,Outdoor,33,68.229.136.57,Inactive,Model B,Linux,56,3/8/2023 3:41
8a02e723-6bfe-4cd8-b18e-0bd0dd667246,Gateway,Room A,81,51.145.94.117,Inactive,Model B,RTOS,32,4/12/2023 17:28
ed997e1b-e542-40f3-a6d9-b825a018b69b,Gateway,Room B,50,82.219.93.213,Active,Model C,Windows IoT,6,7/7/2023 8:00
3f9c23b8-07d1-4e26-b16a-b22b0565f65d,Gateway,Room B,46,82.49.176.16,Inactive,Model B,Windows IoT,89,5/26/2023 11:52
ac594691-4cb3-4271-be4b-fa66e4681939,Sensor,Room A,62,203.53.148.149,Active,Model A,Linux,27,8/25/2023 13:44
c04f90ee-6dc2-4328-82d5-3db8a53b1680,Actuator,Room B,85,130.25.84.18,Active,Model B,Linux,76,2/2/2023 3:56
7cd2dd90-230c-4690-a384-20bd1b02f02b,Sensor,Room B,23,210.102.250.224,Inactive,Model B,RTOS,35,8/25/2023 7:26
fd031492-f690-48c8-a66f-b5a6354f7478,Actuator,Room B,66,137.173.170.215,Inactive,Model C,Windows IoT,39,8/16/2023 3:48
0f0cdf47-4bf4-4664-8d88-3ceafb246fc2,Sensor,Room A,22,50.74.135.50,Active,Model A,Linux,71,9/12/2023 17:46
bf81222b-723f-4f95-92cd-e3485ac391af,Gateway,Room B,21,183.116.110.23,Active,Model B,Linux,92,10/19/2023 22:48
54e633e4-2c79-4383-a56e-82a86b1c2017,Sensor,Room B,94,34.140.185.231,Active,Model A,Windows IoT,16,4/10/2023 17:07
377f88bc-6e21-46e6-a9a8-f812563400f4,Gateway,Room B,87,90.76.153.203,Inactive,Model B,RTOS,43,4/21/2023 20:04
add5617a-70db-4312-9798-dd61b2f90451,Gateway,Room B,36,87.255.145.104,Inactive,Model B,RTOS,41,10/27/2023 20:03
23aae71b-0301-4368-a2aa-637bb7508f6e,Actuator,Room B,36,212.178.152.83,Inactive,Model B,RTOS,84,8/1/2023 13:17
aeb67526-5190-4c05-b918-df6b6ab29cfc,Gateway,Outdoor,81,87.207.253.171,Active,Model A,RTOS,84,6/24/2023 15:13
55b49730-1541-477e-9ded-85a9ae23e558,Actuator,Room A,60,162.183.236.95,Active,Model B,Linux,52,6/1/2023 2:44
31323aad-8a68-4db2-8696-f960a9cbd5e0,Gateway,Room A,89,47.1.88.210,Active,Model A,Windows IoT,13,8/12/2023 20:26
2812deee-0b51-43bc-a1f3-371aa9fb11c7,Actuator,Room B,24,41.62.49.171,Inactive,Model C,Linux,29,4/15/2023 18:03
eec7c3f9-08c8-490e-9a2a-8ff116683cb8,Sensor,Room B,29,135.174.35.255,Inactive,Model C,Linux,7,4/20/2023 8:36
c9348e90-1c6d-430f-8df7-2165c635a0a5,Sensor,Outdoor,71,116.17.137.194,Inactive,Model C,Windows IoT,68,4/27/2023 19:14
fc7ef3f0-20d6-40ed-9e6a-2cae5e310f6a,Gateway,Outdoor,53,132.100.77.35,Inactive,Model B,Windows IoT,91,10/24/2023 14:50
bf4f7b3d-246e-4159-8cbe-fa6dd882881f,Gateway,Room B,41,206.251.53.153,Inactive,Model A,Linux,14,3/4/2023 9:30
b19160b1-306b-42a7-baeb-7c8c4968a381,Gateway,Room B,93,160.107.103.37,Inactive,Model B,Windows IoT,66,3/26/2023 2:26
98a917c7-29c5-4b3a-8b94-a5583f2c9500,Sensor,Room B,25,23.212.130.62,Active,Model C,Linux,55,9/2/2023 9:13
2b49b7f4-a805-44bb-a4d5-053987ecfd4c,Gateway,Outdoor,58,173.51.119.107,Active,Model B,Windows IoT,19,4/27/2023 6:15
add12188-1f4a-4cfb-887a-cfa83f9a4092,Actuator,Room B,21,149.55.2.193,Active,Model B,Windows IoT,13,5/8/2023 23:38
8c1e8def-fb1c-422b-9b33-6e858dabb112,Sensor,Room A,84,163.197.144.138,Inactive,Model A,Linux,12,3/20/2023 20:42
145688e1-6bf1-4543-a0d7-3a4a6763cf72,Gateway,Room B,81,94.58.95.9,Active,Model A,Windows IoT,78,10/12/2023 13:27
d9a67653-1230-4d0d-9e35-f0e0459eff66,Actuator,Outdoor,44,175.137.161.191,Inactive,Model A,Windows IoT,44,7/21/2023 14:00
1df07cb4-f6ab-45f4-8bf3-68d9826bc34d,Actuator,Room B,36,61.75.251.117,Active,Model C,Linux,18,3/16/2023 18:51
81476da7-7bcc-48a5-868d-4f6f493fdcab,Gateway,Outdoor,55,155.15.105.128,Active,Model C,Linux,85,8/21/2023 1:07
4ef195c8-5981-4d10-b881-8dde402fbf6e,Sensor,Outdoor,69,8.100.75.80,Active,Model A,Linux,18,3/16/2023 21:07
d1c7d394-e61a-4545-ada4-f612d8a0f22b,Actuator,Room B,55,80.182.215.75,Inactive,Model A,Linux,8,6/30/2023 16:20
6a1241af-c994-4d22-bbaa-c53c03521c53,Sensor,Room B,12,153.255.83.5,Inactive,Model C,Windows IoT,88,2/12/2023 11:15
d37411e6-4dab-4af6-944c-44736479baa8,Sensor,Room A,76,212.255.94.65,Active,Model C,Linux,2,8/29/2023 15:26
96bda104-94ec-42f1-917b-a2683fc7c94e,Actuator,Room A,66,26.35.175.201,Active,Model A,RTOS,1,4/6/2023 20:37
caf7372b-040e-429f-8fb0-6aa86c31f99d,Sensor,Outdoor,31,169.168.106.237,Inactive,Model C,Linux,59,3/7/2023 23:34
a9686978-6d85-462a-b15a-d3a5f098a3e6,Actuator,Outdoor,57,64.4.234.148,Inactive,Model B,RTOS,34,1/19/2023 21:32
aa40ad3f-7068-4ec4-a1e7-4918603f2ff1,Actuator,Room A,76,153.147.72.36,Inactive,Model B,Windows IoT,7,1/29/2023 10:09
408ab015-4629-495d-b247-efa651df42e4,Actuator,Room A,37,10.242.188.138,Active,Model C,Linux,56,1/9/2023 6:00
cd537a5e-92a5-4118-bc41-4215c5326c22,Sensor,Outdoor,65,95.184.243.233,Active,Model B,Linux,77,2/25/2023 17:26
6c1c14b7-ea18-4fad-89cc-40a2314d656f,Sensor,Room A,23,81.136.103.50,Active,Model C,Windows IoT,37,8/6/2023 16:48
5b6c34dd-35e2-4deb-a39c-2e947d922233,Actuator,Room A,48,17.33.216.134,Inactive,Model A,RTOS,52,3/10/2023 22:38
578aff3e-b0df-40bd-871a-1c3c9f715608,Gateway,Outdoor,78,88.11.220.66,Active,Model A,Windows IoT,19,4/4/2023 20:32
b1b70a07-e558-457b-8449-d1bb9a0a9251,Actuator,Room A,66,88.123.251.29,Active,Model B,Windows IoT,32,7/1/2023 20:46
648c8992-1ffd-4ab7-80c2-054935b91585,Sensor,Room B,30,9.237.234.95,Inactive,Model A,Linux,59,3/23/2023 6:09
ee3c9993-087f-4dad-9588-7fc65221e521,Actuator,Room B,43,89.97.150.7,Inactive,Model B,Linux,30,6/10/2023 7:08
5c49fec5-2994-401b-b6e8-bf43c37b93c4,Sensor,Outdoor,36,82.250.250.159,Active,Model C,RTOS,68,4/18/2023 15:07
c8358861-6614-4489-a24f-aafe2239ca30,Actuator,Room B,57,6.62.106.248,Inactive,Model B,Linux,71,10/21/2023 15:33
bd4d4d03-3484-4d00-9132-88dfa8e96f82,Actuator,Outdoor,40,39.23.235.190,Active,Model A,Linux,21,7/8/2023 14:02
9ecaec9f-d27d-4ef3-b90e-877e6409f9e6,Sensor,Outdoor,69,117.105.253.58,Inactive,Model C,Windows IoT,1,6/13/2023 17:52
f29041c2-8ebf-4ae9-9a19-1f5e531b5ec7,Sensor,Outdoor,18,113.184.92.228,Inactive,Model C,Linux,77,4/17/2023 9:26
2aa2ca0f-64a2-489f-ad99-da76ab772f78,Gateway,Room A,40,19.224.51.206,Active,Model B,Linux,21,1/12/2023 6:18
19f52108-6727-4255-a43a-14fd93dbadd0,Sensor,Outdoor,78,12.70.7.249,Active,Model B,Windows IoT,18,5/31/2023 12:43
