Prior_Knowledge,Learning_Style,Motivation,Quality_of_Teaching,Curriculum_Quality,Class_Size,Parental_Involvement,Family_SES,Cultural_Background,Physical_Health,Mental_Health,Nutrition,Peer_Influence,Collaboration,Technology_Access,Extracurricular_Activities,Study_Skills,Attendance,CGPA
70.46670032,Kinesthetic,1.06190166,7.455356883,5.293988359,19.98850741,3.388327598,2.684558034,Suburban,3.450227827,9.945979601,5.65172673,6.334102593,4.721864705,Medium,Arts,5.972678023,4.17305928,19.62027924
94.70496018,Visual,2.912025495,6.23863118,9.95107831,30.08236193,7.191665561,7.959736361,Urban,1.727827712,5.89186214,9.14575634,4.225620148,4.363274528,Medium,Arts,8.858656828,9.824744515,29.45929261
61.49773029,Visual,6.971712345,8.180242132,7.112545296,16.48407437,8.132110022,5.26935376,Urban,6.911400759,5.262676799,8.10939449,1.185956664,5.828821963,High,Arts,5.59981181,3.690272434,19.63966868
60.6552352,Auditory,4.7007774,8.779296398,1.666674165,27.72615769,3.761148548,4.160293215,Rural,6.884241934,9.591556344,9.181652737,1.872175912,5.080181841,Low,Arts,1.524191075,1.064736604,17.68177138
51.55670414,Kinesthetic,4.621656334,5.111992646,9.935489185,37.39617885,1.324336397,4.249896766,Urban,1.854388086,2.402743308,2.964223493,3.614529225,9.006368168,High,Sports,6.070500375,5.640759766,17.25111715
82.58334127,Kinesthetic,8.961281994,5.275975284,4.671048131,33.93407117,9.395012122,8.669927861,Rural,3.86966628,2.703138423,5.71937938,6.937340339,7.267251402,Low,Sports,8.177688994,2.356579758,26.46897238
68.42631719,Visual,9.060065633,4.474458421,3.586622805,37.64373209,4.106618545,5.983965589,Suburban,9.93533016,8.272132742,8.582249157,1.886635661,9.087907454,Medium,Sports,2.189405776,1.400449841,20.35183147
93.21791249,Kinesthetic,9.182577376,9.70035526,6.020912652,39.35517901,1.95833587,7.46081066,Suburban,7.105840003,3.34747972,2.000330447,6.045911682,7.382232924,High,Academic,1.654400929,7.284423088,27.8537548
73.66049533,Auditory,3.824902689,7.274496289,3.738768326,10.32010381,5.426711843,9.073346646,Urban,7.570676499,8.193043957,8.151959389,2.078972837,9.738929337,Low,Arts,2.690269998,7.590333543,20.70208689
98.4096714,Kinesthetic,7.219502315,1.749007596,1.778117564,28.68223829,7.916210161,9.115675084,Rural,2.91625557,3.443801346,2.646760451,2.904537946,6.721631004,High,Sports,7.714776905,5.146291118,26.93973414
59.27627579,Visual,3.444698631,8.76663661,1.012855088,22.38518193,2.994825832,3.956581489,Rural,1.709038639,1.298688672,8.273068795,2.549696748,9.671951243,Low,Arts,6.325123776,7.091969651,16.98599596
93.4311584,Visual,2.715488498,5.325039468,5.046250176,35.79563471,3.425410451,9.572061368,Urban,3.492115208,5.653132515,6.508008438,1.60505772,2.423529014,Low,Sports,5.865351886,5.844155034,26.32672624
88.82984264,Auditory,2.661692116,1.618785158,8.5317708,17.55444106,3.184434881,1.223882938,Rural,3.240085467,2.770177907,2.739123923,7.041968356,1.472299127,High,Academic,3.245319052,6.668209969,22.88011232
88.54609223,Auditory,4.078968588,5.947455296,6.150836671,39.43088467,9.925057475,4.391520049,Rural,3.110896907,7.820616636,5.260187614,5.170631926,6.212126667,Medium,Sports,3.990129357,6.370335759,26.4553631
92.23916141,Kinesthetic,4.869618578,4.754478511,9.99286569,28.41123909,2.776633604,9.062189718,Suburban,2.734788897,6.770796699,7.137146498,8.479480968,9.851438852,High,Academic,9.692965116,6.992404877,27.59383913
88.05119955,Kinesthetic,8.478542539,8.899744644,3.581619811,33.80612207,6.179681953,3.471731918,Rural,6.172801216,9.312424012,6.704676108,1.89001756,4.758447226,Medium,Arts,3.165627041,2.796675838,25.66861972
81.31101608,Visual,2.079019841,2.835951432,3.524095583,12.56798658,9.327381775,3.457733053,Rural,3.952931283,8.046895215,4.845224766,2.3025964,2.90839026,Low,Sports,9.114808809,3.41835958,22.07038404
56.56224388,Auditory,7.614332627,8.438181485,2.437745142,15.50373654,2.32206912,3.723600566,Rural,8.383105135,2.626983594,9.09429876,3.758119582,5.693873043,Low,Sports,6.22478354,4.959668346,18.85650715
51.62630897,Auditory,5.783094228,6.019198221,2.476572294,32.75211019,9.737687781,6.510820464,Urban,2.655526761,8.20142413,5.67337073,7.892793882,6.839187621,High,Sports,2.109668197,5.015152085,18.7806841
96.04239239,Auditory,3.591508084,1.491492729,3.566679364,10.65959566,9.52729511,4.944994981,Urban,5.181643638,6.775633403,5.552805687,3.751829408,3.83660826,High,Arts,5.205811403,7.969705404,25.54441348
80.83251573,Kinesthetic,5.435376261,9.746607712,8.135560407,34.50633958,8.961147884,7.540613527,Urban,1.122920528,7.020564776,1.560255309,4.675768367,7.432924226,Medium,Academic,9.536938456,4.306542933,24.52559381
89.82686455,Auditory,3.699478628,5.613537197,9.151811116,10.41847056,2.931008692,9.054195783,Rural,5.335140902,8.490365974,9.299083508,3.714432097,9.776030563,Medium,Academic,4.767090383,2.462546405,24.34276682
74.07611758,Visual,6.364737597,3.617891688,9.775784527,29.71356517,6.706495504,7.067794374,Rural,1.502543988,6.164416623,2.594049118,1.722018626,9.072668095,High,Sports,8.770479083,3.263193734,22.28121712
55.86540945,Visual,4.904595306,5.224661578,3.090606887,20.95281761,7.848023257,2.840200482,Urban,9.799511607,5.194031629,5.755102241,9.454902606,3.624268362,Medium,Arts,3.307858252,2.932601521,19.42823414
56.25928961,Kinesthetic,2.479649762,8.720720052,8.931677911,28.34484558,9.874251354,9.394137121,Urban,8.115329158,6.729769318,8.232108413,5.936850929,3.940513148,Medium,Academic,6.138299366,7.584940173,20.96461398
84.27826436,Kinesthetic,2.049247671,3.744128119,3.954295803,30.88094221,2.623814399,3.38043586,Rural,5.41100329,3.681616861,2.939079493,8.090498694,4.34387102,High,Academic,8.594668524,5.233056532,23.7536089
71.51529474,Auditory,5.920261139,2.734087568,2.015564901,20.27425658,7.894233096,2.349048658,Rural,1.779286224,2.64337418,5.74635961,6.92521383,4.550975006,High,Academic,9.286195971,7.377676282,20.96126912
60.02623634,Kinesthetic,9.1217173,2.161641222,8.83022433,13.23887344,4.049210529,1.80970551,Suburban,6.332008967,6.549290543,3.166164183,5.628288512,1.902875493,Low,Academic,5.372410304,4.745977127,17.72621901
74.57972734,Visual,4.095619179,3.680734586,6.724950712,12.08937603,2.58063819,6.070453666,Urban,7.828873756,3.104635322,7.83725498,1.80710431,7.85766555,Low,Academic,6.757192919,9.007620423,21.87874351
53.21044685,Auditory,7.597000965,8.020432783,2.482578065,27.66808068,4.792392471,2.023862162,Rural,2.716455277,1.719235984,6.079070511,6.784601907,4.288053372,High,Sports,1.026821177,9.85168277,19.51118165
79.0985701,Visual,6.927952194,5.244637287,4.868481318,25.61966061,8.144523209,2.248982957,Urban,6.113875067,1.004987661,8.703782744,2.398333203,8.91837979,Low,Sports,3.279009768,7.028582578,23.351547
63.44967022,Auditory,9.383994229,3.047334433,3.585319254,32.26603027,5.183648233,3.700274325,Urban,8.327898085,6.474874613,9.051022026,4.729448524,9.342465608,Medium,Sports,3.508408934,8.774313015,22.33297264
89.87795503,Kinesthetic,8.388829156,2.495664996,7.631151118,25.2920653,5.837707902,3.534877087,Urban,7.914229999,4.259339051,6.838601342,6.662018291,1.219881784,High,Academic,1.841437105,5.571399405,25.31953239
65.51809795,Auditory,6.09944733,3.994565289,5.080746076,22.6733737,9.956434692,6.438155593,Suburban,8.226928161,7.770798736,7.528521215,8.040061004,9.896527629,Low,Academic,3.51725512,9.411587563,22.42858022
72.76100745,Auditory,6.913274484,9.459319356,9.903519506,21.94261535,4.591983696,8.350707515,Rural,8.913910824,4.376587585,5.942980899,7.165406581,7.390204584,High,Academic,3.890098298,8.484278371,23.02260142
50.581027,Visual,9.085478199,4.087240413,1.49270484,10.79340708,6.538606792,7.852146906,Rural,9.439138919,5.374031034,4.459858598,7.043801761,5.683530034,Low,Sports,9.718894356,9.926007146,18.21291201
53.62234439,Visual,4.595669061,9.893116684,4.195137395,20.06671605,4.287197815,3.362360092,Urban,4.649690397,4.663764755,6.833061307,2.341379883,4.505748475,High,Academic,7.017421425,6.607843618,17.09744856
69.62467782,Auditory,3.941152353,5.367074102,5.337101504,39.28060473,4.535070817,3.207794482,Rural,6.118921923,6.85517312,9.174597611,4.115156861,5.666663193,Medium,Sports,4.834045715,8.012860662,22.08104625
73.99694174,Kinesthetic,1.097299753,2.612475265,5.528201993,36.20666729,7.260766781,9.692123771,Suburban,8.115935734,4.205252458,4.750123424,1.386210454,3.921622516,Low,Academic,9.892490146,5.88581326,22.06244824
80.00102741,Kinesthetic,8.438959668,9.020260826,3.843422401,19.88134201,9.440982785,1.074126174,Urban,7.274258326,9.673908849,3.829690237,7.475292039,6.604190323,High,Sports,2.379090882,3.332080938,24.19108784
64.58312894,Visual,8.208826304,5.143198358,7.563162242,27.63386215,5.881230554,8.917484798,Suburban,9.959682054,9.425322879,4.495932447,9.573273832,1.836822488,Medium,Arts,5.284460745,4.19279654,20.49607158
84.74909431,Kinesthetic,1.940090663,7.387042092,8.872723661,35.41890237,7.915599361,2.797556672,Suburban,1.12309886,8.632251124,4.918578672,3.376993512,6.590103426,Low,Academic,6.823559863,9.046048733,25.73346452
93.00611986,Visual,6.19171643,9.853404249,9.448473718,23.2382301,1.802859029,9.525558908,Rural,4.196198938,9.282702435,1.662049261,1.789270382,3.478103651,Low,Academic,1.50022571,1.503531519,25.25671942
88.99254944,Kinesthetic,5.175835284,1.451578153,8.245840391,10.53873591,2.900422337,4.080765563,Rural,3.529251336,5.042257196,5.485976564,5.280130691,1.158713461,High,Sports,7.452989723,6.323318975,23.89955299
51.98094127,Auditory,2.06838186,1.870251038,8.655221776,12.23531385,5.519184768,4.963165965,Suburban,3.360842651,5.827873571,5.448828232,8.710284008,5.974351895,Medium,Academic,1.898806176,4.352356293,16.53060845
74.02534736,Visual,9.825114044,7.484110673,5.954907706,25.31178164,1.180105513,7.364085525,Rural,3.002768042,7.678833333,6.295994449,5.967767757,6.206029803,High,Sports,2.262540777,4.480232842,22.19060539
55.24650892,Visual,2.932262987,3.53642503,8.432994038,39.08318127,3.275694809,6.289021463,Suburban,7.382114567,7.265313324,4.265380274,1.420994352,4.839121042,Low,Sports,2.437205612,8.961140858,22.022327
62.10225079,Auditory,1.605107621,2.658712573,3.731535182,30.79628627,5.656611608,3.861453967,Suburban,1.762835259,9.01610736,6.517968364,9.768450165,1.650576093,High,Arts,9.36000844,8.684401371,20.44642456
99.33312966,Visual,6.353626416,1.354256918,4.586308859,12.12748574,1.134650784,5.984478243,Urban,7.674479505,7.446979245,8.903946792,8.45784919,9.040086575,High,Arts,7.149119906,6.38958138,27.45029171
57.12477715,Kinesthetic,7.649800094,1.196620408,3.852217124,15.68082627,3.380916576,7.576361959,Suburban,7.240832578,9.980962374,9.599238914,2.184346693,6.502877265,Medium,Academic,6.89884751,3.456269627,18.96046265
74.94440767,Kinesthetic,1.291991014,7.970370428,5.206486019,33.1396943,5.626277375,1.381014513,Suburban,3.257237193,4.136552198,6.252509945,9.296179809,2.041419696,Medium,Academic,5.999441468,5.279107115,21.56167117
80.90778672,Visual,6.928458749,2.209900846,3.570216546,35.2431928,6.158343232,1.100793747,Rural,3.275504048,8.49697968,1.383318586,5.056194597,5.598375189,Low,Sports,3.635253988,4.674640544,22.51350013
85.12324853,Kinesthetic,5.790626884,5.209485544,9.65450298,28.53083759,9.331765237,5.122602452,Urban,6.659745268,7.278713405,9.723123975,4.347081915,5.475288844,Medium,Sports,6.588007341,4.182562263,26.41763333
77.98243417,Visual,1.92938508,6.453071337,3.815601652,29.33269509,6.808110609,2.18652956,Rural,7.859539949,7.222478007,7.352758548,5.149479975,1.543616819,High,Sports,4.691347479,1.925070207,22.94593486
50.48854237,Auditory,2.552714893,4.855166205,1.882400843,10.85012351,4.732622223,6.979098623,Urban,8.888370518,3.932520354,4.023672837,8.511147612,6.461737332,Low,Sports,2.308745351,5.88802498,17.03547785
66.32306541,Visual,6.111768676,1.243959871,5.741354494,34.85590779,9.373160594,2.926472106,Rural,8.669256075,8.070416132,2.324419309,6.935317105,8.27493759,Medium,Academic,7.206375613,3.716481681,20.35801037
75.88558217,Auditory,3.667218522,8.051513523,1.513891706,33.64825625,8.06394685,4.895659961,Suburban,9.683946947,9.103384201,2.29076751,1.533236072,7.741072488,High,Arts,2.166239511,6.947271486,22.39194004
54.39332496,Kinesthetic,9.444841558,1.094619021,1.994888497,17.77105432,2.80008029,2.779038432,Urban,6.232464058,2.966936154,2.509699655,9.61843934,2.826724727,High,Academic,2.716017229,3.872835422,17.066143
67.53134656,Auditory,8.368662065,7.857009049,2.974504503,31.2603016,2.177581252,5.936352272,Urban,9.177900052,6.629471534,1.410152695,2.330057201,8.760632766,Low,Academic,8.359293807,4.880471438,22.45451165
51.66015544,Kinesthetic,9.852104859,9.039740444,5.179152249,16.44563819,7.082304722,2.044481134,Urban,8.276619459,4.529213462,9.119387698,7.710111566,4.082879491,Low,Academic,6.941053865,1.471243368,18.95489806
53.92892486,Visual,3.337037551,4.89555929,4.899258391,11.20990483,6.03894849,1.207961675,Urban,9.052008619,9.905933074,5.866914095,6.725228774,9.518575405,Medium,Arts,6.678920388,9.932842629,17.65027846
69.84616381,Kinesthetic,9.727512695,5.819882258,8.197226758,16.03409628,8.107062524,1.460184743,Rural,1.104639412,5.309495342,7.299634714,2.687752432,1.645731678,Medium,Academic,4.763825059,5.568493449,21.47070776
56.6357877,Visual,4.881104828,5.292850534,7.655271885,15.3588663,7.649245451,9.588325974,Rural,9.693126927,3.054881564,8.452976583,2.536588685,5.375878197,Medium,Arts,4.566524664,1.218138347,18.44574362
78.37704241,Visual,4.127669158,4.502877568,4.836864646,20.1324399,6.626903805,2.280575967,Urban,5.261771466,4.436718627,8.123869057,8.832948343,6.374119395,Medium,Sports,7.212363483,5.871075929,23.56117639
84.47324846,Auditory,1.453145743,8.986820818,4.003337868,22.55348492,9.877439545,7.376304278,Urban,8.183646906,6.884545508,8.943450614,4.777254311,3.228850886,Low,Academic,7.660049847,8.833185994,23.93294794
90.02933496,Auditory,1.474887321,9.045401596,3.848219057,25.25616674,5.802307571,1.611335838,Urban,2.144837074,1.684804342,9.705291603,6.891188628,7.942421698,High,Sports,5.591918821,7.952969208,24.4497948
60.00751221,Auditory,7.228101304,4.022347282,7.965955786,24.30261627,2.017951809,1.97344317,Rural,4.563469862,6.432417282,4.951635533,5.536639035,6.642061118,High,Sports,9.723423199,7.308160157,21.9169524
58.37412911,Auditory,5.12136095,6.535627786,1.468651656,18.12023818,8.454462083,5.579886263,Urban,3.443145967,9.381022833,9.5530192,7.546181654,1.162984936,Medium,Sports,9.60129603,2.255181891,19.96551153
55.22839202,Kinesthetic,3.038694634,9.342168059,1.115394846,10.87512006,3.266680261,5.183838371,Urban,3.624928935,8.653265089,7.509609535,5.313181375,6.475317316,Low,Academic,4.71186541,6.919633711,17.28086802
81.82151248,Kinesthetic,6.525732757,9.65852649,8.159899527,28.15304867,7.995719333,9.564222785,Urban,2.10930058,1.60906183,1.636013713,3.586419237,5.42330411,Medium,Sports,8.385600289,7.896685402,25.03075209
85.32378632,Kinesthetic,3.275723064,5.580631364,5.294317384,21.8723449,9.613963864,9.503519077,Rural,8.251874493,9.940508909,7.136048091,4.270450339,2.764262815,Medium,Academic,5.889410574,6.151771576,26.91511373
51.57930724,Visual,6.198685789,5.075423248,2.177930247,18.96016472,7.271159626,8.016477783,Suburban,1.083180831,7.288542313,7.180449936,8.73169925,9.961734044,Low,Sports,5.605802988,9.034741041,18.58357781
96.81061231,Kinesthetic,4.232878723,3.508248843,3.120093411,36.00823128,6.364271449,6.418916471,Suburban,3.812549113,2.460527419,9.152745074,5.212312236,9.074459753,High,Academic,1.494676552,3.492908036,26.2243435
52.59856418,Kinesthetic,8.41197004,9.629846859,9.392535578,32.40229923,5.143475581,5.094642857,Rural,2.569694889,1.111744803,4.356389192,2.92104399,3.632569255,High,Academic,6.165772394,3.179302298,17.72958146
77.06481677,Kinesthetic,8.386265447,2.28532874,8.735526781,35.73296645,4.279688794,4.205606809,Suburban,6.301350465,2.541543727,6.264203502,9.411448493,5.869638287,Medium,Academic,9.105201375,8.826127704,24.54607861
85.45302597,Auditory,5.296153583,6.218466184,7.388065452,24.84948384,4.177042759,9.523787923,Urban,3.288271624,8.543583286,1.109687959,8.169404108,3.848519259,Low,Sports,8.021204643,6.628584187,23.46411416
93.54845619,Kinesthetic,4.157371984,3.542952408,5.340027073,13.92793756,6.727354351,6.426179303,Urban,3.330986091,1.194753925,3.98867718,1.500995315,7.979461765,High,Academic,8.076854302,1.013024985,25.31942647
85.70434661,Visual,4.263038169,3.511074613,5.682912636,30.88664308,7.761458052,6.211652749,Rural,5.395043296,3.098325733,1.560193535,9.990486658,9.372982899,High,Sports,2.439361347,4.178182677,26.01279092
90.08640415,Auditory,8.251430731,4.644717286,9.777200818,16.1822134,7.106653625,3.087110096,Rural,6.874201354,7.815750358,5.696856755,7.254340268,4.229457462,Low,Arts,4.226045024,8.720703872,27.31541428
66.97250963,Visual,3.953615345,9.989136422,9.691933995,23.23689007,2.785690911,1.420280361,Suburban,2.091742341,6.274994823,8.357028855,2.442399391,8.250258242,Low,Sports,3.09884425,1.245875605,19.35948861
90.74125569,Kinesthetic,2.881534363,1.494696762,2.937421412,11.95002367,5.445884621,9.506697218,Suburban,2.579603072,8.044621393,2.857984229,3.134509132,5.485667884,High,Sports,3.843237542,1.029231354,20.66196664
54.00574232,Auditory,1.762195077,6.206876364,8.299941097,34.75925207,8.12476065,3.82361733,Urban,3.224572701,7.715354534,5.74696941,7.232009331,4.569207052,Medium,Academic,6.215854091,3.531333615,18.99703166
94.7408328,Visual,5.200238088,1.743149422,2.775183996,13.77821923,5.281336704,4.98330121,Rural,9.763733927,1.455412484,2.836077729,8.017849498,9.445796669,Medium,Sports,4.28305432,9.226000333,27.07913566
77.37961881,Kinesthetic,5.33918889,2.39068747,2.921837301,37.09292521,5.829609518,2.031759492,Suburban,4.574372499,9.032602772,2.086196211,3.151323488,5.593642198,High,Arts,6.046280357,9.113298233,21.32053784
90.8648885,Visual,8.568178394,4.956066476,7.084837307,35.92691807,7.940224434,8.532318969,Suburban,6.390910816,3.043286509,5.598971127,3.312719685,5.206694502,Medium,Academic,4.946511234,5.668857512,26.36813677
72.61591423,Visual,2.991148268,5.594141182,4.645009887,23.93748293,6.951387756,1.248686496,Urban,3.173885314,5.980531962,1.712337589,3.764086254,7.051909618,Medium,Sports,3.579540026,5.97913184,21.21741358
82.17888476,Visual,4.428921463,3.329131675,9.383899664,32.33104613,4.684104288,8.505916859,Urban,5.414135726,6.798593409,6.28619168,6.382165284,3.351107809,Low,Sports,1.858630908,3.988072102,22.76649023
76.32013305,Kinesthetic,8.27565165,3.848114178,1.801087614,28.58335221,9.058714401,2.262565115,Urban,1.667072569,2.517653898,1.282037146,2.546345605,3.923135837,Low,Academic,9.026546116,3.193629958,20.48393576
86.57947609,Kinesthetic,8.412612497,1.782703182,5.603730767,34.09226927,2.463103618,8.979077014,Urban,1.312679313,9.78608131,1.960434747,1.93818879,9.388412526,Low,Academic,1.102360294,8.336996688,23.85726878
54.0814991,Visual,4.461499684,3.728978055,9.266693774,22.95415302,9.959648037,7.567953736,Suburban,5.218601741,5.393403605,5.949977369,7.109776802,7.106768609,Medium,Sports,1.014872393,1.956653744,17.43572668
53.0176042,Auditory,5.13211621,9.699025954,9.137022944,33.57425453,2.069673206,2.482032363,Rural,4.587933588,1.51878426,6.322666716,8.011881458,8.43973433,Low,Sports,8.441179658,5.386189338,17.45199017
62.3551617,Auditory,3.729573018,9.502366435,2.408762921,23.87370451,1.13454974,6.092361936,Rural,2.231922877,9.435358403,1.260882371,5.50836464,3.440005857,Low,Academic,9.971298463,6.709575335,20.66278103
57.97723401,Kinesthetic,9.392993906,4.013904611,4.299739301,38.22897364,9.01017011,3.813906829,Urban,7.18841286,6.276410589,6.160391092,4.274494392,5.894111709,High,Academic,7.543925449,1.933122613,21.91585914
93.58917833,Kinesthetic,2.067793892,6.137685427,6.5720926,24.59116302,3.204581575,2.60409789,Urban,9.936131418,7.292738782,8.546522728,4.888384422,9.742566403,Low,Arts,1.137464543,5.676463859,25.54889141
60.96069937,Kinesthetic,9.403744807,9.18635852,2.434553963,23.87857816,7.567296647,8.732639795,Suburban,4.560821391,5.726582109,7.500845596,4.495670505,3.868335091,High,Arts,3.04021204,6.197691591,20.78318454
98.79326279,Kinesthetic,7.154798067,1.055654404,9.712199548,33.55215585,8.299138374,4.631704899,Urban,6.621027723,8.512641593,2.180665935,9.639864174,2.444288287,Medium,Arts,9.746404302,7.682464545,27.52291445
66.84478959,Kinesthetic,5.784149374,8.296152133,9.232743959,34.64733075,8.730877519,4.586893429,Rural,9.666783481,1.29820116,6.332271828,7.912809147,5.597974074,Low,Academic,8.27743827,3.113524442,22.50159994
59.10589578,Auditory,1.293931547,9.535325975,2.502551611,26.63467343,9.924348121,2.528980073,Urban,8.483814752,3.415405287,7.050272501,2.872784934,4.490389799,High,Academic,6.101198594,3.63994753,18.25373624
89.48492536,Kinesthetic,5.280365726,1.821931609,2.090399151,15.3939344,3.64635739,4.447591085,Rural,5.17197001,5.226835208,1.335080816,4.457702368,2.436195095,High,Academic,3.131746385,6.12569032,23.35695746
82.93538878,Visual,4.669732945,2.453029174,1.768676345,24.03274693,7.392190077,8.844551617,Urban,7.63740536,1.689432547,8.698129018,5.896110622,8.996962444,High,Sports,1.129331853,9.84813769,21.18954618
74.90978582,Visual,2.450969308,9.646716725,9.184992976,39.04217509,2.038598725,4.268158394,Urban,2.153215362,7.353160024,9.156406576,6.516872759,9.916515195,Medium,Academic,1.187753254,2.957438645,22.54846433
77.76817755,Auditory,6.907686432,5.837861293,2.742614288,32.58958579,4.661283622,9.564432062,Rural,5.608934699,4.542970727,8.65407046,5.213655064,6.117239626,Low,Sports,6.507827772,9.873134444,24.68694196
85.96008891,Visual,9.740358166,1.12776971,4.746564357,34.33487812,8.63174524,9.516780093,Suburban,3.511542495,3.454011912,8.421683212,8.291139715,7.972090915,Medium,Academic,1.196486887,7.429082797,26.00252612
61.42273707,Auditory,6.0596993,3.318687989,5.039662291,10.98476496,4.308922415,2.304087934,Suburban,2.450473191,1.030409621,7.704686786,7.908454175,8.731345326,High,Academic,9.942671277,8.434738627,20.6157122
99.8166958,Auditory,7.432779488,5.049493068,6.391099398,24.03578388,6.319858425,2.595801282,Urban,4.836528156,7.478472806,6.700888282,5.546421268,7.308838054,Medium,Sports,2.650454501,1.806771414,26.45207056
98.73965811,Visual,1.616054073,7.236180199,1.645618094,29.39863401,5.533960994,8.764066633,Urban,2.17913099,8.50428378,7.107643045,8.689864481,1.397404442,Medium,Academic,7.396366257,3.703781687,24.09484563
82.51628432,Kinesthetic,4.759002962,7.598443403,3.040827557,34.90098051,6.81356378,4.53484827,Rural,7.290865974,4.555364821,8.25755764,7.759805774,2.418708085,High,Academic,2.395537493,1.519626517,24.71740073
59.97712255,Visual,2.047226366,9.958793616,9.383413482,11.47820961,9.756049504,1.039365841,Rural,5.106160396,6.077961793,6.962486125,8.007236638,1.63890272,Low,Academic,5.86084079,4.343922955,19.93282184
84.01141212,Visual,6.51516252,3.587600794,9.175690965,35.57316657,1.501619739,3.464846377,Urban,5.780301693,3.049179633,3.94954261,9.607607015,1.08891646,Low,Arts,1.725501596,9.831606939,25.82729531
53.60992045,Auditory,9.446339424,5.843980917,8.031615827,26.4520281,6.165653658,6.378660939,Rural,2.317383448,6.599778817,4.383649919,3.398202471,3.753967679,Medium,Academic,7.901005821,1.94745756,18.66900517
51.53262511,Visual,6.955999592,5.799911931,1.174611211,15.91941912,8.767259013,8.193393694,Suburban,2.25794495,1.109237125,9.073517215,3.408833461,4.531203644,Low,Sports,6.264289853,6.061355041,17.60780065
62.88414443,Auditory,1.691227435,4.650807335,3.943060916,19.51765649,5.332444406,2.200497554,Suburban,6.250738917,5.397795074,1.154098772,9.000570301,3.169267591,High,Sports,1.775500241,1.054635605,19.9672037
73.13114784,Kinesthetic,4.191995845,2.522457045,6.651628618,18.45788655,1.706744673,1.99487228,Rural,9.86508773,6.797849337,7.289385231,7.95003736,1.581441833,Low,Sports,8.637275703,7.414145344,19.70250934
93.41362527,Kinesthetic,5.955970415,9.797109069,3.476711906,25.92577103,6.044854172,9.298833882,Rural,1.866255249,9.263725959,9.592997972,9.338909873,5.768767818,Medium,Academic,5.923167533,2.774734231,27.47678762
86.35845349,Kinesthetic,4.628869805,8.67985468,9.186280255,11.5505704,3.988665017,7.76033531,Rural,3.571582857,4.432022354,7.35605353,1.568171443,3.45987388,High,Sports,9.29433079,2.166260834,25.31634922
87.13532606,Visual,8.502796094,5.484997255,6.705005156,14.75608475,2.394476068,6.308016407,Suburban,8.825132049,7.886711827,9.945207894,6.649813695,8.164334394,High,Arts,9.249610363,4.033160309,26.23174423
71.27466672,Auditory,8.332039042,6.429208804,1.647160456,34.3807913,8.64131062,7.92268111,Urban,1.65044811,6.379183269,7.18790415,2.301655043,1.072473595,High,Sports,9.284570105,7.939398681,22.79290291
67.29674963,Kinesthetic,6.506479181,3.045349482,9.1810503,13.97811972,5.694395617,4.859689252,Rural,8.882971492,9.343109016,1.309267263,5.535074785,8.582743462,Medium,Academic,1.700066802,1.959517777,18.57523055
68.55193815,Auditory,4.361121506,5.894083634,9.619899924,17.00188808,9.399487711,7.826101726,Rural,5.71857385,4.585399081,8.443088935,2.401722387,9.592783111,Medium,Arts,2.088619856,3.068550962,22.32147734
99.38247819,Auditory,3.298027364,7.254731198,1.699411766,23.60111817,8.254148541,4.346226921,Rural,4.674400965,3.871858059,3.561669207,2.152706581,7.445215568,Low,Sports,9.889352287,1.076179795,27.71454576
52.00545957,Kinesthetic,1.952868864,5.636503255,5.791242114,25.51362664,7.236746144,3.196851152,Urban,3.787125079,8.984277988,5.014515031,1.109515108,7.602796587,Medium,Arts,5.388407393,9.715733764,18.86891578
93.35157481,Kinesthetic,4.194079151,9.912566535,3.73027854,32.90831439,1.04522953,7.561120792,Rural,3.674054423,1.443199613,3.808827243,6.672149311,9.402060804,High,Sports,3.143926475,6.3293104,26.02839728
78.93377043,Auditory,4.718552655,6.502074906,4.535551688,23.4199728,4.85041111,4.777050629,Rural,3.752223242,2.227468536,3.416986956,4.23120355,2.881641568,Medium,Academic,7.926980396,7.479096727,22.34053754
71.93077096,Kinesthetic,7.082406326,4.338763413,2.616860962,33.69593863,2.777376535,9.832393939,Suburban,8.963227729,1.741639911,4.882651333,1.946694564,9.951090114,Medium,Arts,3.378566991,6.86244854,21.75371034
86.26288302,Auditory,6.923438419,7.949368249,6.202648918,28.55038921,9.197181199,4.145366641,Rural,7.514157072,8.587989609,4.408763036,3.90554,7.96133083,Low,Sports,7.544941192,2.29928103,27.53402454
74.33344707,Auditory,1.630973257,2.534162604,9.621814179,13.39299218,2.571255862,9.295546785,Suburban,7.02750707,1.09546681,6.700047237,2.520496823,7.539136375,High,Sports,8.535572001,6.354459451,21.22107396
93.6711619,Kinesthetic,4.557333839,4.460642323,5.527653402,14.68994315,3.574540465,9.396662937,Urban,8.188742341,8.754914399,8.318360809,9.475253484,4.249815211,Low,Arts,8.058370396,2.182740356,27.5730266
95.0350932,Visual,2.636009805,4.122630553,1.746231233,23.11101176,5.65153091,3.176676524,Rural,3.314031967,5.061410158,3.673797879,3.880043972,5.911997369,Low,Arts,3.466430274,4.611128086,24.38448929
71.08604634,Kinesthetic,2.411314348,4.886263856,6.580012001,21.90668179,3.370272571,8.183990634,Rural,6.562385309,1.03622751,2.923490375,4.00558171,6.885260094,Low,Arts,4.614567167,6.120668223,19.62927814
