,Climate_Type,Soil_Type,Irrigation_Method,Crop_Type,Pest_Control_Method,Average_Temperature_Celsius,Rainfall_mm,Soil_PH,Crop_Yield_Tons_per_Hectare
3519,Tropical,Clayey,Sprinkler,Maize,Chemical,11.600826481828811,160.5134517997135,7.192062074817809,5.709094740325384
3520,Tropical,Clayey,Flood,Rice,Chemical,25.109981373935746,102.36561731743714,5.457839391758574,7.0750989647742575
3521,Arctic,Clayey,Drip,Wheat,Chemical,10.190124048362112,191.65965425152123,4.639589441175753,2.020303596110351
3522,Arctic,Sandy,Flood,Wheat,Organic,29.180168872174523,156.389314066925,5.61646472618464,9.259986271356235
3523,Temperate,Clayey,Flood,Wheat,Organic,20.305107282251537,113.26982289267963,6.22124622914823,3.031950364277202
3524,Arctic,Sandy,Sprinkler,Wheat,Organic,29.660328614122967,113.96972003405824,4.118336734552056,2.0797777734337
3525,Tropical,Loamy,Sprinkler,Wheat,Chemical,11.15995144945417,187.80262669149465,6.510567205760692,2.8242901751518947
3526,Temperate,Loamy,Sprinkler,Rice,Chemical,21.670590977318263,136.46070401530875,5.580403012059158,2.5261521087865777
3527,Tropical,Clayey,Drip,Wheat,Chemical,16.986540719518224,155.95688148545625,4.0389035005247775,1.816071855516541
3528,Temperate,Sandy,Drip,Rice,Organic,26.869649856285715,112.55528367697562,6.695557595785523,8.180553113008367
3529,Arctic,Loamy,Drip,Wheat,Organic,17.224454704685726,83.55391471470712,6.849550542250593,5.459839972696999
3530,Temperate,Sandy,Flood,Rice,Organic,15.209751581146982,158.5338937991628,6.515359154234732,4.496674963408145
3531,Temperate,Sandy,Sprinkler,Rice,Chemical,27.151062541998265,141.17356582120817,5.367720870393689,9.555651342857198
3532,Tropical,Loamy,Flood,Rice,Chemical,17.49306183306522,125.20143206371691,6.118419416263844,4.339075483583117
3533,Tropical,Sandy,Drip,Maize,Chemical,10.336666397211228,143.60314099916957,5.548630824533742,2.5027545344247044
3534,Temperate,Loamy,Sprinkler,Rice,Organic,17.805782016786676,81.24283790963504,6.802486920638778,3.4663860273393663
3535,Arctic,Loamy,Drip,Rice,Chemical,23.09044538021884,169.09080597979346,6.334320744934755,3.150698802297368
3536,Arctic,Loamy,Sprinkler,Wheat,Organic,15.087190776127636,192.22442075304588,4.3271964553097995,5.4886715160697435
3537,Tropical,Sandy,Sprinkler,Rice,Organic,18.639751848503145,183.66547162515542,6.5723742328759895,3.6235461155911657
3538,Arctic,Loamy,Flood,Rice,Organic,11.13430276564451,98.21536179605258,6.748953657351207,5.644550549677256
3539,Tropical,Sandy,Flood,Maize,Organic,21.761855830279146,110.90086599231138,5.482808722458797,7.0236408245211
3540,Arctic,Loamy,Drip,Wheat,Organic,25.125898477207876,171.26034496963416,7.503143123838818,7.995689071419321
3541,Temperate,Loamy,Flood,Maize,Organic,18.266251228022206,139.26756962369058,7.372057419379851,7.391420031405078
3542,Tropical,Clayey,Flood,Maize,Organic,18.4046526560292,132.1871665514974,4.700666095598951,2.8503164481072485
3543,Tropical,Clayey,Flood,Maize,Chemical,11.765649971698329,188.9962951300168,7.617065233943475,2.043097473184784
3544,Temperate,Clayey,Sprinkler,Rice,Organic,14.03881729023965,130.4037441465576,5.76348948598031,5.8820514319112585
3545,Tropical,Sandy,Flood,Maize,Chemical,13.093506062558253,127.24080193809648,6.894998610537174,2.7902061208733064
3546,Arctic,Sandy,Drip,Maize,Organic,19.63375537323076,56.30278868995395,7.256388027868944,1.7644034959436192
3547,Arctic,Loamy,Sprinkler,Wheat,Organic,20.585110819015,60.412543788520644,6.020449684278759,5.7438490868147545
3548,Tropical,Loamy,Sprinkler,Wheat,Organic,28.9788026256852,51.11304618209753,5.596407757483263,3.941147665970159
3549,Arctic,Loamy,Flood,Wheat,Chemical,11.464630085544679,186.98663386754504,7.661805474460394,7.805341107446535
3550,Tropical,Loamy,Sprinkler,Wheat,Organic,21.997359463100942,111.2579990026551,4.923414211741693,3.8277246749357623
3551,Temperate,Sandy,Drip,Maize,Organic,20.529970546564826,120.28420642001188,5.0278803108765775,9.808454233502324
3552,Tropical,Loamy,Drip,Wheat,Chemical,20.324661958716582,176.8080421388693,5.446481256053748,7.826708721346373
3553,Temperate,Loamy,Sprinkler,Rice,Chemical,27.463185747656528,141.3869465563667,7.437863111882262,1.5192389933997592
3554,Arctic,Clayey,Flood,Maize,Chemical,14.110769413909729,141.42523945858716,7.755153056852304,5.579854663206485
3555,Temperate,Loamy,Flood,Wheat,Chemical,10.81546548682743,94.48016440322186,4.880270859019447,6.063584510926993
3556,Arctic,Loamy,Sprinkler,Maize,Organic,23.44543015268385,175.08625608867789,7.4554805905249815,7.257724396134379
3557,Tropical,Loamy,Drip,Wheat,Organic,16.903149282719603,74.87449640592406,5.032811837874277,5.480171173303824
3558,Arctic,Sandy,Sprinkler,Maize,Chemical,10.351798324250492,57.972438825942184,7.882564986999553,5.350992385731159
3559,Tropical,Clayey,Flood,Wheat,Organic,15.027480145808276,78.74050362777984,6.38963156792633,4.311447505098515
3560,Tropical,Loamy,Flood,Rice,Chemical,16.18653548433624,90.1605828161847,4.028345869789529,3.4431524550925636
3561,Temperate,Loamy,Sprinkler,Wheat,Chemical,22.336767535684842,92.346658678131,4.136519616284712,9.51580190779061
3562,Temperate,Clayey,Drip,Maize,Chemical,13.451715880985443,150.57703979281513,4.589938123218834,3.8583700267093475
3563,Temperate,Loamy,Sprinkler,Maize,Organic,18.26108695906796,82.67368809929653,4.750292631275027,1.570791921222976
3564,Temperate,Sandy,Drip,Rice,Chemical,19.64950888835665,151.4987456742477,7.070476491306387,2.5055626536407103
3565,Arctic,Loamy,Drip,Maize,Organic,19.184747827281818,63.66982598506996,4.8910635056678,8.715489724371608
3566,Arctic,Sandy,Sprinkler,Rice,Organic,29.478815333335636,72.08036916468635,7.87656648019944,6.279701132110455
3567,Arctic,Sandy,Sprinkler,Maize,Organic,10.910084755805922,126.32321727364925,6.544448228811753,8.009024944393591
3568,Tropical,Loamy,Drip,Maize,Chemical,29.01936372904799,188.2843703864964,6.7700700370140705,8.279033915257248
3569,Arctic,Clayey,Drip,Rice,Organic,21.638744279880665,178.9351383216671,4.87126607714083,8.40912795289966
3570,Arctic,Sandy,Drip,Maize,Chemical,25.914554299396766,195.31301636642047,7.570825256380338,5.955523369701479
3571,Arctic,Clayey,Drip,Maize,Organic,18.60785236032151,147.57185979172561,6.671258291279726,2.5940853612919437
3572,Temperate,Loamy,Flood,Rice,Organic,19.076757625139606,151.3722299624138,7.457622497367455,2.334094770125276
3573,Arctic,Sandy,Sprinkler,Wheat,Organic,27.58652998031647,143.75344983972383,7.825924388924908,6.165859783376012
3574,Tropical,Loamy,Drip,Rice,Chemical,27.91868992583804,143.4228384287296,4.502563908438386,4.298629183171087
3575,Temperate,Clayey,Sprinkler,Maize,Chemical,14.773777628625952,72.06805176013769,4.386348921075783,6.0224341712119065
3576,Tropical,Loamy,Drip,Wheat,Chemical,13.984837571692363,131.56084342458928,7.213631306358543,5.486300598140783
3577,Arctic,Loamy,Sprinkler,Wheat,Chemical,19.92470347739902,107.91019001775886,7.464504236376682,6.419782717277936
3578,Temperate,Sandy,Sprinkler,Wheat,Organic,28.00554054255383,116.38058236659401,6.335045683511943,1.289006116629088
3579,Tropical,Loamy,Drip,Rice,Organic,16.447101868123525,128.54008595888558,5.464002191002082,1.2955301256711103
3580,Arctic,Loamy,Drip,Wheat,Chemical,23.040292306782625,69.25942577033774,6.610518544300895,7.494356537636579
3581,Tropical,Loamy,Sprinkler,Wheat,Chemical,24.163033754812023,103.92316007781798,5.222656290369829,2.7381451944044786
3582,Tropical,Sandy,Sprinkler,Wheat,Chemical,25.573493297883118,59.51743413149054,4.953542768613873,6.869786159728507
3583,Tropical,Clayey,Sprinkler,Maize,Chemical,21.278489158419266,196.95021956335987,5.952580838109062,5.919183197123091
3584,Arctic,Clayey,Flood,Rice,Organic,18.049103565579394,67.77920432301892,4.864615310425519,9.83615024264161
3585,Arctic,Loamy,Drip,Rice,Chemical,29.34031977597946,88.77871078174317,5.934814433260692,8.51865290994756
3586,Tropical,Sandy,Flood,Maize,Chemical,22.226615066057054,183.69393900550958,7.826426021854288,4.718210691982145
3587,Temperate,Loamy,Flood,Wheat,Organic,24.571304232665415,122.40650693587128,7.359136142469562,6.547715380838485
3588,Temperate,Clayey,Drip,Maize,Chemical,16.899656913917568,70.34558022809455,7.766523678000089,2.0556051150292483
3589,Arctic,Sandy,Drip,Maize,Organic,23.3989836200616,107.63458070590234,7.225315899389434,4.477474386661429
3590,Arctic,Clayey,Flood,Wheat,Chemical,15.155953243282518,67.38019912870787,5.419003743785106,7.604989669808869
3591,Arctic,Clayey,Drip,Wheat,Organic,14.901938350572724,80.03239956267527,7.248180954206236,6.604044257157883
3592,Arctic,Sandy,Sprinkler,Rice,Chemical,24.294444036188526,57.804477042476755,7.691662974212856,5.360241919396221
3593,Arctic,Sandy,Sprinkler,Wheat,Chemical,20.427894725258703,115.734124182365,7.788143151348217,2.5887619364740218
3594,Temperate,Loamy,Flood,Maize,Chemical,23.665532208447793,170.99541825878896,6.732791402739988,8.228313335417901
3595,Arctic,Loamy,Flood,Maize,Chemical,15.388769814961833,137.89537680498432,4.845466575260453,3.4584994397041924
3596,Tropical,Clayey,Drip,Wheat,Chemical,21.97446682113461,140.95179582269176,4.158916613458763,8.384311734957187
3597,Tropical,Sandy,Drip,Rice,Organic,18.87867299406225,80.08760451248605,4.5888009126406235,6.504481565154942
3598,Temperate,Sandy,Flood,Maize,Chemical,21.93920573691056,101.58407648785497,7.862187671575782,4.354582851539087
3599,Tropical,Loamy,Flood,Wheat,Organic,15.817594644884387,176.7863155761248,5.848387296771078,1.3654469976399235
3600,Temperate,Clayey,Sprinkler,Rice,Organic,24.309019272982475,63.17842764897718,7.41994405932823,3.0917695990993916
3601,Temperate,Clayey,Sprinkler,Rice,Organic,26.11858732318931,178.68959805028007,5.860176614233165,9.001638329393476
3602,Tropical,Loamy,Drip,Maize,Organic,15.198329477154473,122.55350393971784,6.643270333839357,8.361769095061458
3603,Arctic,Sandy,Sprinkler,Maize,Chemical,16.01241119711284,175.5721146987676,4.096563108489335,6.173679816406882
3604,Tropical,Loamy,Drip,Rice,Chemical,23.22308539438186,97.70096290916004,4.999459770877467,5.196902175659143
3605,Tropical,Loamy,Drip,Rice,Chemical,23.911703486070884,100.82644273745312,5.745077120170357,6.8242841139709824
3606,Temperate,Loamy,Drip,Rice,Chemical,24.081993687949,162.74073024847144,6.522524188616653,5.1962331505897135
3607,Tropical,Loamy,Sprinkler,Wheat,Organic,23.653970095516737,167.74942600883304,4.6860847522127145,6.798743566472263
3608,Temperate,Sandy,Flood,Maize,Organic,17.856154339050775,84.44670169852202,7.05820585708196,3.7666368969414212
3609,Arctic,Loamy,Flood,Rice,Organic,17.897073488073566,195.93069872328581,5.45761882454495,8.546474961203277
3610,Arctic,Sandy,Sprinkler,Maize,Chemical,15.096352472887629,62.673515636724346,7.269741076935538,7.3172610411874
3611,Arctic,Loamy,Flood,Maize,Chemical,13.136673997927259,60.27544446531964,4.39187636158027,3.969780655849226
3612,Tropical,Clayey,Drip,Maize,Chemical,23.851547587938114,139.32563229291543,6.719026350729488,8.475995033410971
3613,Temperate,Sandy,Flood,Rice,Chemical,11.863775719446256,158.4111151657432,5.173313332826041,5.38608277767861
3614,Arctic,Clayey,Sprinkler,Wheat,Organic,28.755845735735633,194.13291938374607,7.181532696490471,2.5717497826371534
3615,Temperate,Loamy,Flood,Rice,Chemical,26.533726073429026,110.74186711982924,5.608681708169643,1.6994121580317398
3616,Temperate,Loamy,Drip,Maize,Chemical,27.150114799145122,53.793711348444965,6.661398529054265,7.296451728734984
3617,Arctic,Loamy,Drip,Rice,Organic,28.133376292303804,140.43445091696105,7.737221074545894,8.786087237872096
3618,Arctic,Sandy,Sprinkler,Rice,Organic,18.172099414464803,93.45440308981577,4.082506528055058,8.266977897350893
3619,Temperate,Clayey,Sprinkler,Maize,Chemical,26.93401446700802,114.94206817931034,4.0444671293374945,6.900859271999367
3620,Arctic,Sandy,Sprinkler,Maize,Chemical,13.161226005832987,123.27042233749029,7.081117008706854,2.2723755004429123
3621,Temperate,Sandy,Drip,Rice,Organic,10.432835892164714,59.67689161070507,6.585572206032312,1.846396683789882
3622,Temperate,Loamy,Flood,Rice,Chemical,25.697827893277,122.89726768461541,5.171918882017731,4.105266607105528
3623,Arctic,Clayey,Flood,Rice,Organic,11.495932959938786,113.94795002064721,5.97758681109705,8.694198013588919
3624,Tropical,Loamy,Sprinkler,Rice,Organic,29.770493346518432,156.88163979298898,4.167742662395475,9.655626432759977
3625,Arctic,Sandy,Flood,Wheat,Chemical,23.49592859203112,146.8498866818517,4.769782421444964,3.1722476936236412
3626,Tropical,Loamy,Flood,Rice,Organic,25.06899420484211,77.78235772258415,5.69798549810867,7.85886103523548
3627,Temperate,Clayey,Sprinkler,Wheat,Chemical,14.916077125557319,80.92083773155954,7.336177664885929,6.164822952164851
3628,Temperate,Loamy,Sprinkler,Maize,Chemical,23.477307878393763,87.65092681615599,5.91866873144034,1.2862663037014848
3629,Tropical,Clayey,Drip,Wheat,Chemical,10.864398745099145,76.8425660445766,6.345450018103914,5.886247149396458
3630,Temperate,Clayey,Drip,Maize,Chemical,26.756514398472017,148.58197995027007,7.495015167975122,8.253463626904196
3631,Tropical,Loamy,Drip,Wheat,Organic,13.392481860631449,199.16452688004057,5.235275654355381,3.4851050500962386
3632,Tropical,Sandy,Drip,Maize,Chemical,23.94716133667541,147.8162510773905,6.802797284408223,9.076254615734149
3633,Temperate,Loamy,Flood,Rice,Chemical,14.489610024654567,141.00223192869367,7.446669034713013,3.126343661871732
3634,Tropical,Sandy,Flood,Wheat,Organic,11.369063388520855,111.48919000266088,4.810462802784707,1.688258193796489
3635,Arctic,Sandy,Drip,Wheat,Chemical,19.629873570987886,96.88703882896411,5.4259126605913295,2.4394537849560765
3636,Arctic,Loamy,Drip,Maize,Chemical,13.385724205455789,186.6610635359719,7.91924069555742,8.533025818488266
3637,Temperate,Sandy,Sprinkler,Maize,Chemical,24.588879766530994,195.35028112132295,7.932874259184844,4.755753271355754
3638,Temperate,Sandy,Flood,Wheat,Chemical,14.751316867669697,124.51642633815916,4.892919721175751,8.17251007259492
3639,Tropical,Loamy,Flood,Maize,Organic,16.849451124716577,93.53007432598362,4.2657833555705125,5.781097548906356
3640,Tropical,Loamy,Drip,Rice,Organic,21.34878502528946,165.51833115046514,5.083686445240211,5.3250321231498825
3641,Tropical,Loamy,Flood,Wheat,Chemical,15.699365551546231,69.86851863003177,5.590927829214749,8.262218363432188
3642,Tropical,Sandy,Sprinkler,Rice,Organic,17.559762324199234,164.83823564655222,5.764022403724654,4.811388505411383
3643,Arctic,Clayey,Sprinkler,Wheat,Organic,26.312435420807734,172.8422561467008,6.475225229321694,8.218294579597314
3644,Arctic,Sandy,Flood,Rice,Organic,13.584196991220514,68.73559169407511,7.598011040526186,1.9059594846710104
3645,Temperate,Clayey,Drip,Wheat,Organic,11.644031789638674,196.52922031948458,5.32139204762865,6.7267973398533085
3646,Tropical,Loamy,Flood,Maize,Chemical,16.567155702660386,197.82684355827178,7.399938141996834,7.3232835089678625
3647,Tropical,Clayey,Sprinkler,Wheat,Organic,18.487535340277564,190.50792189910268,4.373915683706508,9.091876565275683
3648,Temperate,Loamy,Drip,Rice,Chemical,20.853185642731354,124.40522141093965,4.167498795892859,3.0189152684457543
3649,Tropical,Loamy,Flood,Wheat,Chemical,17.44847392350014,86.91112134152426,6.016180732493845,6.437978920835664
3650,Tropical,Clayey,Drip,Rice,Organic,25.798234004456102,137.30139213228694,4.23864889332242,4.899309073203007
3651,Tropical,Loamy,Drip,Rice,Chemical,10.786389753369466,112.99007577071535,5.569959204936921,4.444944899896261
3652,Tropical,Clayey,Sprinkler,Rice,Organic,18.63535076397116,80.89229670757956,7.5871124674769375,1.960421996907617
3653,Tropical,Loamy,Drip,Maize,Chemical,17.645118293128093,113.55146144267714,4.965932144829893,2.20809997535448
3654,Temperate,Sandy,Flood,Wheat,Chemical,22.95156981613718,149.58347535163858,6.823903100499613,8.532896153028815
3655,Tropical,Sandy,Drip,Rice,Organic,29.32552503794792,60.63699661789866,5.2094615695602675,7.747780890930058
3656,Temperate,Loamy,Drip,Maize,Chemical,20.207508132577242,100.01270021690249,4.179680220968542,4.441070172619904
3657,Tropical,Loamy,Flood,Rice,Organic,29.73753693883441,52.66923350192378,6.226762325641237,8.456379232506677
3658,Arctic,Clayey,Sprinkler,Wheat,Chemical,16.044987898263948,162.42432581925135,7.339413962147007,1.726895663412206
3659,Arctic,Sandy,Sprinkler,Maize,Chemical,10.61736265084922,146.10369014250512,5.637873793370478,6.622965253298518
3660,Arctic,Clayey,Flood,Rice,Organic,13.313263349528254,59.40082020529488,6.469175305832348,8.813584474428595
3661,Arctic,Loamy,Flood,Rice,Organic,17.90249769549135,194.71063394029517,7.600094390630904,8.549778079281245
3662,Temperate,Loamy,Sprinkler,Rice,Organic,16.326678183771044,53.3932335690651,7.1587780509479515,4.355044839476738
3663,Temperate,Clayey,Drip,Wheat,Chemical,11.941082619667554,138.49409697141328,4.775505597571277,7.707104677512902
3664,Tropical,Loamy,Flood,Maize,Organic,18.653202153814338,166.45511926985836,6.933535837460023,4.847213309678898
3665,Arctic,Sandy,Drip,Maize,Organic,16.762315433191254,168.18444695670843,6.007572100640608,8.561243479509544
3666,Temperate,Clayey,Flood,Maize,Organic,12.452384409148769,55.14277033898057,6.983867231544339,5.776857551395207
3667,Tropical,Sandy,Sprinkler,Rice,Organic,15.922342612238179,185.9622698960659,5.978062202088873,7.88371344194537
3668,Tropical,Sandy,Drip,Maize,Chemical,27.72872110710781,187.76775078906832,4.511832656433212,1.7071442406250454
3669,Temperate,Sandy,Drip,Rice,Chemical,16.040977309786804,134.2085559731559,6.279637786756957,6.310233744479765
3670,Arctic,Clayey,Flood,Wheat,Chemical,24.27910846484103,122.31247983307192,5.968535969589359,5.952557597224048
3671,Tropical,Loamy,Drip,Maize,Chemical,22.240941593155114,56.73011945938997,6.071686934565767,6.489790495616441
3672,Arctic,Sandy,Flood,Rice,Chemical,18.543623248167435,134.29312137648031,7.515609814583481,7.260774471240311
3673,Arctic,Sandy,Sprinkler,Maize,Chemical,14.780512736073383,111.40686226553461,7.579348186825006,9.262980730307277
3674,Arctic,Sandy,Drip,Maize,Organic,17.380293986918907,165.92096111129842,5.814148427062873,8.07113873598428
3675,Tropical,Loamy,Flood,Wheat,Chemical,21.842144269420857,110.58253503291317,5.822928165120354,2.976741922914142
3676,Arctic,Loamy,Drip,Maize,Organic,17.0150642949871,152.53712499870647,6.060747835490464,8.433066423628865
3677,Tropical,Clayey,Flood,Wheat,Organic,14.297928671484637,65.21122193562962,6.078357113337027,2.098717098535861
3678,Arctic,Loamy,Flood,Maize,Organic,12.329254977832642,69.94284061489503,7.801548576716451,6.599787271075626
3679,Tropical,Clayey,Flood,Maize,Organic,27.595338758191307,70.95652859737375,6.597601869509974,8.94478427421349
3680,Arctic,Clayey,Sprinkler,Maize,Chemical,18.806259515038114,56.82882496996153,5.109827979551776,1.9100984879341354
3681,Temperate,Clayey,Drip,Maize,Chemical,22.5041664348586,131.19932889047055,6.12614718781596,8.647233879792346
3682,Arctic,Clayey,Sprinkler,Maize,Chemical,19.808207222736105,169.0951589065454,6.508894331631931,8.18758660807221
3683,Arctic,Clayey,Flood,Maize,Organic,27.45133036715927,141.56168055404993,6.5590868840558585,5.5339789045516365
3684,Tropical,Sandy,Flood,Wheat,Chemical,20.938697048964215,136.24323283292844,6.341016904952731,3.780078420658637
3685,Tropical,Loamy,Sprinkler,Wheat,Chemical,19.615628358982267,152.09358926041045,4.710944618486149,4.648944052643895
3686,Arctic,Sandy,Sprinkler,Rice,Chemical,28.492019808434254,100.94679846080223,4.1343727563180295,9.717923221301906
3687,Temperate,Clayey,Drip,Maize,Chemical,24.39379192090709,104.29311074723434,5.351372209467417,2.8152780053666175
3688,Temperate,Loamy,Flood,Wheat,Chemical,12.230998146937146,97.14051473313839,5.710088618241015,6.216438590469057
3689,Tropical,Sandy,Sprinkler,Maize,Chemical,13.55408922393628,156.81633992803634,4.247216958304346,1.7491667309081547
3690,Temperate,Sandy,Flood,Maize,Organic,25.74245725878884,74.24605035061614,7.259869352079384,2.96103757770255
3691,Arctic,Clayey,Flood,Wheat,Organic,26.717026423599087,51.95379204693866,5.376309750041095,7.869847492670686
3692,Tropical,Sandy,Drip,Maize,Chemical,20.90381658180593,139.42946700837388,7.654530984714018,3.723391363244745
3693,Arctic,Sandy,Drip,Wheat,Organic,21.089104557332785,191.35720471013082,4.617640431369061,9.871894635064612
3694,Tropical,Sandy,Drip,Wheat,Organic,22.63865925702889,141.41118754944569,4.227739827749254,5.50735338784456
3695,Tropical,Sandy,Sprinkler,Rice,Chemical,18.782315485652788,167.43824794113425,5.929264417545287,5.648853927769686
3696,Tropical,Sandy,Flood,Rice,Organic,23.60398246967808,150.9186064199045,4.756517347302827,1.3268326540216173
3697,Tropical,Clayey,Sprinkler,Rice,Chemical,12.169625151328313,124.61549802845244,7.749597102311444,9.608740746195394
3698,Temperate,Clayey,Sprinkler,Rice,Organic,29.225584847347726,157.7588602675769,4.041213593814955,2.5681009679597615
3699,Arctic,Sandy,Drip,Maize,Chemical,25.003096475898435,173.61561857828326,5.65047870023614,5.845065389293984
3700,Arctic,Clayey,Flood,Maize,Organic,22.623484080180138,83.70974662575469,7.706991085380674,4.561071489628585
3701,Arctic,Clayey,Flood,Rice,Organic,16.326441140189615,100.41957207247182,5.537672826919073,4.740262306701451
3702,Tropical,Loamy,Drip,Wheat,Organic,13.219109749134583,83.55885987549257,4.372437122401843,6.789701494324976
3703,Temperate,Sandy,Flood,Wheat,Organic,18.186859276578893,117.82594333856615,5.211579771447148,6.958798093832296
3704,Arctic,Clayey,Drip,Wheat,Chemical,23.23153481148117,182.75968263750013,5.992041575337733,2.388597533722872
3705,Temperate,Clayey,Sprinkler,Wheat,Organic,22.67419486846222,101.78106512529985,4.740606749373333,5.49627987809703
3706,Tropical,Sandy,Sprinkler,Maize,Chemical,17.65282310131143,106.170033369583,5.866246820573048,8.114297042276712
3707,Arctic,Loamy,Drip,Wheat,Chemical,22.265727876662595,179.05508520078976,7.34537278314335,4.989578351970065
3708,Temperate,Sandy,Sprinkler,Wheat,Organic,26.27496591135095,127.30614961170129,7.490471880786452,2.492240237439221
3709,Tropical,Loamy,Sprinkler,Rice,Organic,10.525695446752142,130.31734994711516,4.1970429388429285,3.818952488410216
3710,Temperate,Sandy,Drip,Wheat,Chemical,19.012420958605514,179.12018049983195,4.643613432210294,2.9114160769456316
3711,Arctic,Sandy,Sprinkler,Maize,Organic,25.17110456933582,123.57901055382098,5.101160543067216,2.1323572112335336
3712,Arctic,Sandy,Flood,Wheat,Chemical,20.922889409267544,152.23363019440927,6.379463403550407,4.398230146918184
3713,Tropical,Sandy,Sprinkler,Wheat,Organic,23.0295217585814,62.84669988110911,5.4439790351698685,5.868426188782676
3714,Tropical,Loamy,Drip,Maize,Chemical,20.33352785210684,76.79475696903279,7.376163653784301,1.6547637274896858
3715,Tropical,Loamy,Flood,Rice,Organic,29.83749089364622,110.65643010743685,6.86668747313175,6.434410350053651
3716,Temperate,Clayey,Flood,Maize,Organic,11.092430729780764,124.22586017298123,4.401824092454033,9.937219961526468
3717,Temperate,Sandy,Sprinkler,Rice,Chemical,19.820896435447544,194.86005518543442,6.498230010048365,9.677124388180752
3718,Temperate,Loamy,Flood,Wheat,Chemical,11.828330982290353,195.5977449571685,4.452050501387914,8.46256133799243
3719,Tropical,Loamy,Drip,Rice,Chemical,13.195711242271408,177.67956312181425,5.02014267854584,3.3970700152216273
3720,Arctic,Loamy,Flood,Rice,Organic,17.660767008365237,97.33982529283618,4.711482534136913,1.2016683683143057
3721,Arctic,Sandy,Sprinkler,Rice,Organic,13.110801830009747,194.60424362486594,4.692247796802819,8.501875325945658
3722,Temperate,Clayey,Sprinkler,Wheat,Organic,29.273743319133022,153.4011297014319,6.465582099107436,1.501482087808419
3723,Temperate,Loamy,Flood,Rice,Organic,28.935795534503182,108.94101917261005,6.254419690216646,2.8506527332369336
3724,Arctic,Sandy,Drip,Rice,Chemical,16.722192924412077,155.25123754771494,4.704112611150908,5.90007893902106
3725,Arctic,Loamy,Drip,Wheat,Chemical,22.79495424075359,52.478409467978985,7.960691221673727,2.605402352292792
3726,Temperate,Loamy,Sprinkler,Maize,Organic,20.675066411875722,71.92320234113204,5.6873469294731755,8.504094981687778
3727,Temperate,Clayey,Sprinkler,Maize,Organic,26.31173961031537,174.45285673345518,4.3882773126197465,7.994437266338462
3728,Arctic,Loamy,Drip,Maize,Organic,22.548912196338843,146.83604553097567,4.482276067820461,7.801925551635248
3729,Tropical,Loamy,Flood,Wheat,Chemical,10.005049089811243,104.62920519378261,6.335574854906379,8.345148543078189
3730,Temperate,Sandy,Flood,Wheat,Chemical,25.263487712194777,125.09999603340782,7.916277613533891,2.9773160223815087
3731,Arctic,Sandy,Flood,Maize,Organic,24.93696242592236,185.77132244686504,6.287804406476791,7.560031385347744
3732,Arctic,Clayey,Flood,Rice,Chemical,20.19445411132962,144.73671642186298,7.796165906466548,4.197533523325882
3733,Arctic,Sandy,Drip,Maize,Organic,28.058379464661076,109.72239259014954,5.7765314030321075,7.0016028361155955
3734,Arctic,Sandy,Sprinkler,Wheat,Organic,28.168924113808032,68.04899860963025,5.743364414608048,2.098195557680573
3735,Tropical,Clayey,Sprinkler,Rice,Chemical,20.478233534087945,94.06202024383416,6.000029437263529,7.350279220580634
3736,Arctic,Loamy,Flood,Rice,Chemical,22.159764623930755,196.7510349194875,6.789701832622221,9.748969551107017
3737,Temperate,Clayey,Drip,Wheat,Chemical,29.930441438493446,115.60445942776663,5.47046386580533,1.3924032878684462
3738,Tropical,Sandy,Drip,Rice,Chemical,15.97640469622835,120.77591957672912,7.455544130715828,1.8444601105037628
3739,Arctic,Clayey,Flood,Maize,Organic,16.49234484622955,124.7897048595523,4.117125539072585,2.112730906042125
3740,Tropical,Loamy,Flood,Wheat,Chemical,13.655478053269928,182.61560344223167,5.759056780113769,4.875075144471712
3741,Temperate,Clayey,Flood,Wheat,Chemical,27.91733878315736,140.5892426577965,6.043967399919671,3.617021664397483
3742,Arctic,Sandy,Sprinkler,Wheat,Chemical,24.889767798985325,154.05155546778832,6.428128953052385,8.262281381866243
3743,Temperate,Sandy,Flood,Wheat,Chemical,12.112856977404839,108.4120313823656,5.104287649463453,5.264085152808654
3744,Arctic,Clayey,Sprinkler,Rice,Organic,29.635347023959312,54.36314278834615,5.709919883943341,5.360836084196972
3745,Arctic,Loamy,Drip,Wheat,Organic,24.619234163222323,189.64593713642665,5.938151000856227,7.453342911928184
3746,Arctic,Clayey,Drip,Wheat,Chemical,27.01044219209949,192.36915213746096,6.7476399147328525,4.257720842821712
3747,Arctic,Loamy,Sprinkler,Rice,Chemical,10.96301578346402,192.37295800220767,7.094176738943256,4.178865226784172
3748,Arctic,Loamy,Sprinkler,Wheat,Organic,20.099218378843354,191.5530629970075,6.951309309375149,7.812337488647324
3749,Tropical,Clayey,Sprinkler,Rice,Organic,23.971965734540785,172.28629116043416,5.366332209158341,8.020375712530882
3750,Arctic,Loamy,Sprinkler,Rice,Chemical,20.858931691436826,152.689407517449,7.997802091967854,1.1295889527953755
3751,Arctic,Sandy,Flood,Wheat,Organic,23.33294931398555,176.67648774009285,7.394661247148718,2.294114282566597
3752,Tropical,Clayey,Drip,Maize,Organic,26.35748127180945,140.08193585015545,5.040093492579876,2.917883630336318
3753,Tropical,Loamy,Flood,Wheat,Organic,17.486741259203924,70.15544208380354,4.78042322269131,4.164404218820887
