,Tree_Cover,Biodiversity_Metrics,Carbon_Sequestration,Crop_Type,Soil_Type,Soil_Moisture_Content,Crop_Yield_Tons_per_Hectare
5859,Low,1.7546891649121306,6.075164987254011,Maize,Loamy,0.9086002704921727,5.610492745521672
5860,Low,3.276174599982665,4.363923293314317,Wheat,Clayey,0.3975879754539755,8.353911881576435
5861,High,3.958040932628259,2.2409039730875278,Wheat,Loamy,0.5782126965270349,6.887083288042159
5862,Low,4.134553208591346,9.627199134803776,Wheat,Loamy,0.12973180350779143,3.0500414618395104
5863,Medium,2.207356480990062,5.156580630927769,Rice,Loamy,0.9864121925575325,8.636277235844808
5864,Medium,3.0497329302772607,6.095910200476539,Wheat,Clayey,0.8424520370840706,9.67939051793664
5865,High,3.4838603851087693,7.759658254927754,Maize,Sandy,0.6709608502720087,3.510935627502434
5866,Medium,4.277922886802488,1.6156943648184625,Maize,Loamy,0.1546797457809823,2.86384907949226
5867,Low,4.045554660419789,8.695099081033582,Rice,Clayey,0.1673829652355026,4.046742141874082
5868,Medium,4.951901283909481,8.173231690081668,Maize,Loamy,0.5904762677116208,1.5684245548990399
5869,High,1.0323387061200435,7.96985723718857,Wheat,Sandy,0.35655799258309084,8.86089405778188
5870,High,2.749957763452532,1.1978443606096754,Wheat,Loamy,0.6605105027528559,9.36369532479233
5871,Low,2.0241779455045115,5.738669662693728,Maize,Loamy,0.6383732336629951,6.6997273566981725
5872,High,1.4795735485794936,1.4884153365919315,Rice,Loamy,0.854786258451368,7.879013315681013
5873,Medium,4.6460613126687385,5.957853209625621,Wheat,Sandy,0.3532393546413781,7.017856096916405
5874,High,4.991848264382745,7.466034936299702,Wheat,Sandy,0.6200771720418933,4.396188063608822
5875,Low,1.7223848316188946,2.096652252325806,Rice,Clayey,0.7996269869548849,6.688381258488392
5876,High,1.1537335712054544,7.253947949295597,Wheat,Loamy,0.5416956876900937,8.526881537876015
5877,Medium,2.1002177907220014,5.045795613867765,Maize,Loamy,0.84757929844505,8.289166692121903
5878,Low,4.339447672265583,8.30397637610038,Maize,Loamy,0.21814858141639565,1.7295177377500708
5879,Medium,2.175560332797267,5.80230045442271,Rice,Loamy,0.760507988632429,5.163408644888054
5880,Low,1.2276059219904862,4.025093822511839,Rice,Sandy,0.9486838823688806,4.57589317561525
5881,High,1.2099687358121196,3.9879240708133774,Maize,Sandy,0.3986949888942095,7.768078712018782
5882,Low,2.7096912094777457,9.077378680068255,Rice,Loamy,0.4297027981707685,5.512383455912049
5883,Low,4.727302892246479,5.075844261266191,Maize,Loamy,0.17519470947176924,4.147309977124777
5884,High,2.1436817665585277,4.651785074587789,Rice,Loamy,0.6773435016172406,7.3571478453388135
5885,Medium,2.708630722804175,1.35886260068124,Maize,Loamy,0.5972056530713832,5.262206683023089
5886,High,1.4077352215304342,4.2789214460386145,Wheat,Clayey,0.13631118285913102,3.309616249776775
5887,Low,2.9742911730759243,8.646643494499823,Wheat,Clayey,0.7769908242741805,9.01375230349203
5888,High,3.786188257142816,7.848888908793482,Maize,Loamy,0.8463560461705224,2.017430633377465
5889,Low,2.0846014447088783,2.988218825169398,Wheat,Loamy,0.9164076437266787,1.162789361969379
5890,High,2.186845234114739,4.717509608921529,Maize,Loamy,0.5911606775535779,2.2951992938323547
5891,High,4.367900101625085,2.7692170847357396,Rice,Clayey,0.5073220314115816,2.472789281476098
5892,Medium,1.0414548893887083,9.58795135151236,Wheat,Sandy,0.8885234390788697,5.842379800428091
5893,Low,3.545882834200388,6.383060906819821,Wheat,Clayey,0.45882713716132517,6.623789505733337
5894,Medium,2.575538539766468,7.789193132936938,Wheat,Clayey,0.6898988127111055,5.0375002065291925
5895,Low,2.193522054245876,7.424277847091012,Maize,Loamy,0.6538260307608337,2.837541207510782
5896,High,3.6303753289755085,8.863204270510751,Wheat,Loamy,0.43494498983666074,2.1897180891453267
5897,Low,4.338674087158821,9.543950006909133,Rice,Sandy,0.17820094380944332,5.429367722113539
5898,Medium,3.2335684653146948,1.29201556398152,Wheat,Loamy,0.11927398480361712,6.0893477885783085
5899,Medium,1.124378487772224,9.77771061909957,Rice,Loamy,0.48541396648184854,3.735652345331266
5900,Medium,2.8456047633023043,8.834882167952916,Wheat,Sandy,0.5330814173410211,2.9839595260687677
5901,Low,2.8510397635758924,4.446526678282867,Wheat,Loamy,0.8404104413709028,1.7253345416268453
5902,Medium,3.1751939792184314,8.533623183013635,Rice,Loamy,0.4729704849203241,1.2362003829300943
5903,Medium,3.683835604174209,7.629021840978545,Wheat,Loamy,0.35304388726012237,1.951627877525619
5904,Medium,1.0772736141373618,8.138029390207226,Rice,Clayey,0.515886821267638,7.678714710555465
5905,High,3.008050497599002,2.986219295551498,Rice,Loamy,0.31419143238161906,4.096167851385005
5906,High,3.353231077522363,6.837073317420988,Rice,Clayey,0.18222455000346088,1.24677023861712
5907,Low,2.373413545664208,1.2333330486936174,Wheat,Loamy,0.2017387303174965,5.573487446689101
5908,Low,3.6734609063617323,8.63406219297564,Wheat,Loamy,0.3872390139072348,5.824605401997627
5909,Medium,1.9127108685166845,9.559386752282101,Rice,Clayey,0.11140877580264164,4.858199016511541
5910,High,2.2694893322698064,6.959110965717591,Wheat,Clayey,0.29818295801311434,1.9961453083193732
5911,Medium,4.851021389697304,5.614026878584019,Maize,Loamy,0.8087708268391185,7.794706578453672
5912,Medium,2.3922814834445605,7.531579804267641,Rice,Sandy,0.31115547318727976,7.201734294129572
5913,High,2.38600354946298,3.9372515940215527,Rice,Loamy,0.1996565599355643,4.552562244444294
5914,High,3.382722543292461,6.637490162312842,Maize,Clayey,0.9541725039950852,4.4273382107326125
5915,High,4.883901319440241,7.470756453757998,Maize,Loamy,0.6602231047164575,2.403416034513488
5916,Low,4.932321783812002,2.2841270333306882,Rice,Loamy,0.15402335449209928,7.781944123789745
5917,Low,3.3186318547052642,2.2606120494693314,Maize,Clayey,0.15601956984541254,6.396165139057896
5918,Medium,1.0043480792197301,7.445243599428762,Rice,Sandy,0.6509099131292527,1.7721410096165109
5919,Low,4.602626203073599,4.886042447489464,Wheat,Sandy,0.5861159218584205,4.402571125932221
5920,High,3.2809518583081925,9.0028134861481,Maize,Clayey,0.16153729515368637,9.132048483116524
5921,High,2.4639856331597434,3.807449939411539,Rice,Clayey,0.30188392747600185,5.071371414906036
5922,Low,4.3167805640637535,1.381876635237801,Rice,Loamy,0.9361386230370294,3.9243474937051945
5923,Medium,2.5993298374008202,6.848884263083677,Rice,Clayey,0.6148097294329156,6.794056679037354
5924,Medium,1.1361780248010587,7.158153039423226,Maize,Clayey,0.49629285833304726,2.8267513991565245
5925,Low,4.284288892228075,5.982324480808392,Wheat,Loamy,0.32513987072832945,5.714230583864615
5926,Medium,3.183437604079049,7.149993811251382,Wheat,Loamy,0.2203282380716839,7.02570478207281
5927,Medium,2.3525741528967847,5.713789100269555,Maize,Loamy,0.462368515699613,8.6939057437757
5928,Medium,2.003569505415405,7.2336953448914105,Rice,Sandy,0.9301299033981705,7.23253872500083
5929,High,3.3751898376617024,1.3954366589967506,Rice,Sandy,0.1438402561097875,4.45968817451708
5930,High,1.8321981929004005,4.3155763319891935,Rice,Clayey,0.9918809343485799,7.910201560134799
5931,Low,2.295403546228013,2.8973522615831615,Maize,Loamy,0.28703144818180704,9.085599352637576
5932,High,3.5461212376559343,1.8939352475046458,Maize,Clayey,0.46789062435910833,5.299872621939456
5933,Medium,4.526177801623728,3.106833725494647,Rice,Clayey,0.14054617734914582,1.0405070693495413
5934,High,3.131561313566395,2.7217955622860934,Rice,Sandy,0.6263039827972282,8.928262233566597
5935,Low,4.03642559319637,9.758182495254374,Rice,Sandy,0.5351997388608924,2.4889779244787587
5936,High,4.052242415052167,3.5789132594661646,Maize,Clayey,0.7000363312613019,2.13692954482336
5937,Medium,3.657415810637547,3.078630731324435,Maize,Loamy,0.5884103145623253,3.7691070916602833
5938,Medium,1.9833533507220706,8.513870556420937,Wheat,Sandy,0.45836000618236206,4.41985370851685
5939,Low,4.467154392600968,4.772045955419551,Rice,Sandy,0.7639810280305037,8.19439028367987
5940,High,2.745102622558266,4.793189036043782,Rice,Sandy,0.12251901500826198,4.502650466018158
5941,High,1.1768429757428023,4.992314197421366,Wheat,Clayey,0.5869261187871356,1.4393904971876499
5942,High,1.9784506802781006,4.748810555085532,Rice,Sandy,0.20248858344610837,6.723655119915506
5943,Medium,4.062193416397263,3.9390890946296353,Wheat,Loamy,0.49240749977724996,7.040989210870075
5944,Low,1.2765333432699575,3.5770549829931086,Maize,Sandy,0.8120127851722148,8.327988287488932
5945,High,1.5894576086196448,8.93763708836897,Wheat,Clayey,0.22821467163436016,4.589794725950186
5946,Medium,3.7769072641668178,2.455366115218206,Wheat,Clayey,0.9422293138952367,1.7746396858690936
5947,Medium,4.570403158910162,2.6295611763064533,Maize,Clayey,0.8996542231522641,5.977560499250973
5948,Medium,3.5349280202305473,6.145471903825381,Rice,Clayey,0.47341456378002866,2.0889764431975593
5949,High,1.8891642153182184,4.092927216964616,Wheat,Loamy,0.10537735665334291,1.1536779072187893
5950,High,1.2136550529981944,4.793764283623245,Wheat,Clayey,0.8107703440070374,8.007251246662111
5951,High,3.460506330201247,8.258919471016146,Rice,Sandy,0.8928062230710546,4.630695403045456
5952,High,1.189594311724656,9.132679543393948,Wheat,Loamy,0.25726428311988936,5.725046548561924
5953,High,3.450888207767028,8.114983116008924,Maize,Clayey,0.9245729879349014,6.965642824916806
5954,High,1.9023197766443802,3.114354369616764,Wheat,Clayey,0.9226875495652265,4.609249000401145
5955,High,4.618624249635319,9.819741606481452,Rice,Loamy,0.5241617659307715,1.4601843322965617
5956,High,2.9003706739494475,4.268588507344862,Rice,Sandy,0.8182313297180577,3.2746929193716454
5957,High,1.8957537332387826,2.521603550481517,Wheat,Loamy,0.5004531804447896,2.7490707220415094
5958,Medium,4.412581266234366,5.49547034921236,Rice,Sandy,0.6076416393267561,9.79654618741839
5959,High,2.0161415937900333,7.527571926714525,Rice,Sandy,0.38785510882878704,7.655549086229139
5960,Low,2.226396306099502,1.7494379317726663,Wheat,Clayey,0.24352241078874204,5.063949984368733
5961,Medium,4.337111596221822,6.70858223158943,Wheat,Loamy,0.7718829254326287,1.570306568117629
5962,High,2.235168119202384,8.722701310839366,Rice,Loamy,0.10125356006722212,2.042654702304435
5963,Low,2.6406550769225494,3.356033344228789,Wheat,Clayey,0.6215974206839033,8.316096123442733
5964,High,2.3906626830354663,7.238108909590367,Maize,Clayey,0.8782174237406173,9.509041844533005
5965,Low,1.4656012713215034,4.599177669643966,Wheat,Sandy,0.2991495580988055,1.2821516602779561
5966,Low,1.1555832489873046,4.727216288256235,Rice,Clayey,0.3996095111182022,9.193574104194482
5967,Low,3.8981626962439253,3.527326280880215,Maize,Loamy,0.6287372675780165,4.425073420473927
5968,Low,3.5805484957428826,6.619544167959058,Rice,Clayey,0.32218322187802606,2.9226939458830654
5969,Medium,2.1294642702082287,4.248993277271391,Rice,Clayey,0.8627381715977047,1.9200912167187134
5970,Medium,2.182396499939514,8.478127031154205,Maize,Clayey,0.42994285040129954,7.945740477578754
5971,Low,4.780023132034725,9.666148807445778,Wheat,Clayey,0.6234523478378976,5.220194366636323
5972,High,4.950684508933969,9.41578912036832,Rice,Clayey,0.3035090328392879,8.49181403741731
5973,Low,2.893739612934774,2.468155356936897,Wheat,Sandy,0.13724770329188715,3.035414380824659
5974,Medium,4.209806981925975,1.1277126999527547,Wheat,Clayey,0.2563302394122946,7.107112331491821
5975,High,3.9467435034774616,4.946215070099419,Maize,Clayey,0.14157904384792291,2.0630953437951525
5976,Medium,2.189270838048188,7.55995336904968,Rice,Loamy,0.5217435096518973,1.8077561572129275
5977,Medium,1.2342508420819134,9.79709741501465,Maize,Clayey,0.6279736518262445,2.2005986532557635
5978,High,1.57022502853976,8.05080071414895,Maize,Loamy,0.1402076869169075,8.280111705042764
5979,Low,4.353176468003054,6.224943896803359,Rice,Loamy,0.18143399938413957,6.9005776188937595
5980,Low,3.9248552799851244,1.2371762100659265,Rice,Loamy,0.5369725241293158,2.493675027402924
5981,Low,3.6573393778491115,8.42986622356619,Maize,Loamy,0.8192619389808785,4.462949896166669
5982,Low,1.5225953267865933,2.5943053053628997,Maize,Sandy,0.6652082610241473,7.873174087808111
5983,High,3.559722749802099,1.5004586276811138,Maize,Sandy,0.1942391980934825,3.571069504724985
5984,High,4.088609325972461,8.653229626188379,Rice,Loamy,0.8987880464573452,9.291373410817862
5985,High,4.442406999441163,6.096257810848063,Rice,Sandy,0.9257052113107721,9.231425122152315
5986,Medium,1.0529251167744729,2.156964380744044,Maize,Sandy,0.3924611450645148,5.976107431252512
5987,High,3.737900407513911,4.4788839685667305,Rice,Clayey,0.6544160126932259,6.687768422369034
5988,Low,1.0763906224128177,1.76987500503007,Rice,Sandy,0.5430944351662407,6.878965180490469
5989,Medium,3.827491382173754,6.742097262350218,Rice,Loamy,0.94782139176684,3.326216119795681
5990,Low,3.5424854589280192,3.541845397084073,Wheat,Loamy,0.5578736796538623,4.287892498515883
5991,Low,1.59339145167589,8.794847182288372,Wheat,Loamy,0.9639692323408579,2.223469994408962
5992,High,4.064487005380521,4.220164259377228,Maize,Loamy,0.2794082954771855,9.323842074884821
5993,High,1.2733904727587646,5.45170476717926,Wheat,Clayey,0.410983081926112,7.514644948259969
5994,Low,4.305595094978534,1.5717105775537763,Maize,Sandy,0.8032107160865236,1.417206396993828
5995,Low,2.047716979392916,3.4803335497957284,Maize,Loamy,0.805249662034031,5.94448705088125
5996,Medium,3.75540744920266,7.090905445215376,Rice,Clayey,0.7589649465610346,4.087663612641634
5997,High,4.694757364087481,7.626364909998761,Maize,Loamy,0.8736503181987737,8.337590893552683
5998,Medium,2.3593080986937958,3.185396695101103,Maize,Sandy,0.7322915556494309,4.094200790501615
5999,Medium,3.0115763117616767,5.534380888486371,Maize,Clayey,0.6724766300250105,6.797351121408054
6000,Medium,2.8524721358018015,8.357779946840546,Maize,Sandy,0.513032511769761,2.491663001109153
6001,Low,1.6304453962514724,4.419191448005998,Rice,Clayey,0.5203789689963942,6.028799406841529
6002,Medium,3.3612480419630466,2.2039414062111033,Rice,Loamy,0.4655453438838175,3.644971592981943
6003,Medium,3.972007674083792,4.8868335065122235,Maize,Loamy,0.6581906197334383,2.483995801262615
6004,Low,4.667499315695277,6.405657988888281,Wheat,Sandy,0.4659975363096942,6.573332322428104
6005,High,4.403210406598051,1.0665867537314155,Wheat,Sandy,0.23274488267793728,6.747770800138381
6006,High,3.0400775189121267,4.137107560126561,Maize,Clayey,0.19587665458778208,9.85018403020408
6007,Medium,3.8760686180477393,6.466922388056482,Rice,Sandy,0.9320250477194001,7.021954536950041
6008,Low,4.203133653495572,9.567207550402033,Maize,Sandy,0.1222650167840948,5.641389446744154
6009,High,2.973954854953395,4.676938592280982,Maize,Loamy,0.1949205356250872,9.213587587762747
6010,Medium,1.461710242817071,2.466750389313937,Rice,Loamy,0.500774387181028,8.454527368196104
6011,Medium,2.7517230553894834,5.80797188170168,Wheat,Loamy,0.3366336402139418,5.938716505961608
6012,Low,4.369912152806259,3.5717712498971235,Maize,Loamy,0.4652640103619313,5.602141699667266
6013,Medium,3.38656562157494,2.9330145938330556,Rice,Loamy,0.205702643434495,9.477722671442892
6014,High,3.897833508037356,6.313629331252558,Rice,Loamy,0.2178162431626366,6.554143395630377
6015,Low,1.7410720886103501,9.242951809027653,Maize,Loamy,0.8205921178526038,7.424012522525562
6016,High,4.857351072844023,8.517017839053572,Rice,Clayey,0.7831978696902734,1.7801113793248282
6017,High,2.6163221179732377,2.640632849821832,Maize,Loamy,0.19382757915215293,7.464750591243333
6018,High,3.614542090870916,7.892915125148708,Wheat,Loamy,0.701011373409118,3.3821365798601493
6019,Medium,1.075489018362421,3.068817709360323,Maize,Loamy,0.6483801910199349,2.0398413088566256
6020,Medium,1.5092770490211653,3.616311346238973,Wheat,Loamy,0.7420264504122067,8.646994979247788
6021,High,4.128137079539676,9.280463561951398,Rice,Loamy,0.5270040141062268,7.220719779874714
6022,High,4.871877782081018,9.19945135642394,Maize,Sandy,0.34298814478009676,4.668078810143173
6023,Low,2.280221420221913,2.5176768809064614,Rice,Sandy,0.6973112524208751,4.882750535872598
6024,Low,1.1487229397650593,1.577726703311333,Maize,Loamy,0.43422168387053983,2.7740594998883474
6025,Medium,2.44346640792055,3.6380629291325386,Rice,Loamy,0.2970576109109444,1.0859589591964771
6026,Medium,1.0698725211160105,6.235975537999917,Wheat,Loamy,0.4677661123473549,4.14423225612439
6027,Low,1.7694923690498765,8.892025100346935,Maize,Clayey,0.7869428520408586,2.33572923714327
6028,High,4.009888060214953,2.06953650010442,Rice,Loamy,0.5282138768825817,4.795541161185838
6029,Medium,4.7483535924259845,4.734626519822676,Maize,Clayey,0.36987783709007993,8.504425791369625
6030,High,1.3497963374755466,3.445748080484731,Maize,Clayey,0.8486817533414454,2.0327892706244777
6031,Low,3.231603115242037,1.134360705124159,Wheat,Loamy,0.8934793796628413,1.8257824192253183
6032,Medium,2.015523384496128,8.096016347136985,Rice,Sandy,0.4899253813954073,9.118919979690057
6033,Medium,1.5562365031757182,8.319557918509094,Maize,Loamy,0.4372192186542052,7.706256061944909
6034,Low,1.87592091956623,2.991061555977848,Maize,Loamy,0.6514290523170685,1.4776287905583108
6035,Medium,3.31105226999083,2.361162250363312,Maize,Sandy,0.15217700145212174,1.7161343673182543
6036,Low,1.2605380057758442,2.3010476825997745,Maize,Sandy,0.7221908445108374,7.164318053340348
6037,Medium,2.73687438467367,5.175524707878586,Maize,Loamy,0.8040588448395222,4.333097819329176
6038,Low,1.5409114038206555,3.2184602869219283,Rice,Loamy,0.45769773453145446,7.51755965989998
6039,Medium,2.090708209577926,5.602200782396508,Maize,Clayey,0.25715426500665683,4.640086623704299
6040,High,1.7630173189730556,4.463665634366558,Maize,Sandy,0.12593653762677715,9.71008018589051
6041,High,4.531901999323589,2.898012744108921,Maize,Clayey,0.6735210395383899,7.24974951034586
6042,High,3.832045323485158,7.760726106015828,Rice,Clayey,0.3420940659714188,1.4195418836110738
6043,Medium,4.473850315789882,2.353275013022405,Maize,Clayey,0.5175006284091559,3.974515973896296
6044,Medium,2.53385133819077,8.190120833383935,Maize,Clayey,0.4477199694917777,6.072455675224264
6045,High,2.2536534594146804,6.05301745321263,Wheat,Sandy,0.2573963163527164,2.2768627438032163
6046,High,2.522348779591068,8.488334284087998,Wheat,Sandy,0.5575318016146337,1.0226827006776613
6047,Low,1.0741927828976299,1.0428313606291453,Maize,Sandy,0.5136341704666642,1.7137731908954468
6048,Low,3.8988171005942327,7.742696671319346,Maize,Loamy,0.6617328605828491,5.718371299265512
6049,Low,2.399089827580313,1.463640339260038,Wheat,Clayey,0.3266964950768081,6.690295817970139
6050,High,2.2532952143071667,9.550888471340386,Rice,Loamy,0.29317517186806524,1.8361303812479122
6051,High,3.3925642614821316,7.3246553955148155,Rice,Sandy,0.8329105537808249,6.986408715150519
6052,High,2.7449996468392657,3.881550615592222,Wheat,Sandy,0.7319730204676373,6.554117415292082
6053,Low,4.9233734728955945,3.8786544356117467,Maize,Loamy,0.794985806522407,9.459072838101363
6054,Medium,2.4250121715952053,8.753431417467626,Wheat,Clayey,0.21096083057952525,8.56607942406043
6055,High,3.4555833688316535,9.125561156073928,Rice,Sandy,0.30163567899431587,9.489176773650685
6056,Medium,2.246604402438607,9.024159529348694,Wheat,Clayey,0.6179783645832758,9.694968608410894
6057,Medium,4.962379920842627,8.278662633096948,Rice,Clayey,0.8714812121856172,4.967276823816598
6058,Medium,2.7804441388805126,8.371288187527355,Maize,Sandy,0.9029031788516231,5.391196131502097
6059,Low,3.536515243467212,6.154911125898035,Maize,Loamy,0.8487189660294345,3.534597714601909
6060,Medium,1.5068866838107082,1.2540794765416132,Maize,Clayey,0.13905815147598466,5.575891623353532
6061,High,3.9320968594546324,1.7809595385309542,Rice,Loamy,0.8387912661901537,2.3564322837929073
6062,Low,2.076840231502488,6.8459792446558,Wheat,Clayey,0.9091820597689735,7.042878646823782
6063,High,2.7944530113186876,4.610486442943243,Maize,Clayey,0.15107418113738685,1.2243928119852658
6064,High,4.532532249309831,6.105786677574275,Rice,Sandy,0.47465280439928925,3.120649806569948
6065,Low,4.882210059540405,3.0796986035991587,Maize,Loamy,0.5829492909670315,2.8726452837218357
6066,High,2.698288407361428,6.844754562788728,Wheat,Clayey,0.3094753355951497,9.441001642798486
6067,High,4.339210671818,3.185465897740066,Maize,Loamy,0.5650170904333995,2.3041157653706423
6068,Low,1.213395978199443,5.147315181778186,Rice,Clayey,0.8973602091649581,9.016979057047848
6069,High,4.39029611916105,5.308479096320638,Rice,Loamy,0.880248255711188,2.119223992313474
6070,Medium,3.5180412886105987,2.5990140685524326,Maize,Loamy,0.9458535531317328,6.856281876524162
6071,High,2.954824673566408,8.885869537488757,Maize,Sandy,0.5356988185550878,3.8789737135600433
6072,Medium,4.559854820548991,5.73238950645808,Rice,Clayey,0.4695102507645281,3.8440213169229245
6073,High,4.381348890025656,8.801054001445113,Maize,Clayey,0.6992090371291181,9.984439901093186
6074,Low,2.187780383814288,3.3628212594633164,Maize,Clayey,0.4750845198409307,3.034385720136317
6075,Low,4.1659535293790295,2.551023509213265,Maize,Clayey,0.137750136400772,2.8230406114099833
6076,High,1.3979637346494904,1.162149828581167,Wheat,Sandy,0.7479293069534095,6.304012741881672
6077,Low,4.291055741869481,1.8447819375385652,Wheat,Sandy,0.35288554715454146,7.666771573257157
6078,High,3.701822472093002,2.3272354439795073,Wheat,Clayey,0.14417678104047144,9.84254071171103
6079,Low,1.351465323727771,1.7097000614017257,Maize,Loamy,0.11855896887421374,7.3127239681371465
6080,Medium,3.7323206938965416,9.071913656279687,Rice,Sandy,0.9382251417195864,6.056839596253686
6081,High,3.3220771067054806,9.202944771475874,Maize,Loamy,0.326868407779752,4.682185459822788
6082,Medium,3.3782004045801792,9.436264050475394,Maize,Loamy,0.5031092732707572,6.356015280753997
6083,Medium,2.163455740518794,9.63874752918102,Wheat,Loamy,0.9555188076089699,6.407514970774225
6084,High,2.065988800051381,5.426515045179444,Rice,Clayey,0.5207652809026527,2.9594034447789137
6085,Medium,4.05014044821608,5.770221731424552,Wheat,Sandy,0.1707483911736802,7.0408770538042305
6086,High,2.0272539240689564,2.1774738571619716,Rice,Clayey,0.5967424425219934,2.8398141159796366
6087,Medium,2.7850490072395946,2.233468339768523,Maize,Loamy,0.17937878810865868,5.409593410558232
6088,High,3.779155994395139,7.954807947904608,Maize,Clayey,0.18557909053618277,3.338825613669211
6089,High,1.318465005309751,8.701561757275666,Maize,Loamy,0.8663293664222138,3.8152092135677593
6090,Low,3.378193530446629,8.062429875679829,Rice,Clayey,0.3604793890281306,6.524893179964269
6091,High,3.357505490592469,8.511182784954578,Wheat,Clayey,0.7108031801011927,1.5803660326402025
6092,High,3.736914843552102,3.4891328388546983,Wheat,Sandy,0.5580319017957956,1.1083133379180472
6093,Medium,2.4797123812226345,5.19459205886862,Wheat,Sandy,0.30009402208397273,2.1755800859287926
6094,High,2.795919096255359,5.1327944505584835,Rice,Loamy,0.5660382687878869,2.518362802670478
6095,Low,2.3198772557787746,9.957550628275571,Rice,Loamy,0.1620941823097775,2.7808567124107055
6096,Medium,4.232672988755104,9.542602181041893,Maize,Loamy,0.4124911146307384,7.965379631930318
6097,Medium,1.52244304014453,6.386374957834055,Wheat,Clayey,0.5705526025184425,5.021721703340908
6098,Low,4.85181581430132,2.2417581982662402,Rice,Loamy,0.3055549042770868,5.229425204598449
6099,Medium,3.5393446239168695,3.3273643476760943,Wheat,Sandy,0.6941693171632244,6.799007465699891
6100,Medium,4.547626897568703,4.273853994835623,Wheat,Loamy,0.1466307295266761,7.561978915715629
6101,Medium,2.704925833059057,8.858904937240867,Rice,Loamy,0.5363289080835643,1.0315751459809244
6102,Medium,2.3291162815679867,2.5356921135703985,Rice,Clayey,0.743496203160445,8.710528022246525
6103,Low,4.602903240495934,2.977722249652946,Maize,Sandy,0.48695145306109555,9.895913625466974
6104,Low,1.3954921155052111,4.144462225028443,Maize,Loamy,0.8871277737870442,2.0962668901457953
6105,Medium,1.4684289260211112,9.342191697880452,Maize,Sandy,0.668973503116599,6.859725252912132
6106,Medium,2.1973871059387093,5.534308816987484,Wheat,Loamy,0.962643624452864,1.0217237896087883
6107,Low,4.8390999270652735,6.8215243293778105,Wheat,Sandy,0.3557096314974809,1.4412653755712412
6108,Low,3.532274439460428,4.485009745631606,Maize,Loamy,0.9449103977692724,3.565009180774498
6109,Low,3.2167747864615928,2.6966989999762006,Wheat,Loamy,0.6461403308971271,8.617636759776707
6110,Medium,3.8214253454216824,3.0052048366763215,Wheat,Clayey,0.7706610092920587,6.872508112939637
6111,Medium,2.6698982243126648,8.224040982842913,Wheat,Clayey,0.9119450053391023,5.012388387750942
6112,High,4.032294005683196,9.041338344878545,Wheat,Sandy,0.5960774691926388,4.947386262421535
6113,Low,2.5729227918915103,5.437680903038305,Rice,Sandy,0.8759627127546988,5.19448216917814
6114,Medium,4.305452739425858,4.212950747133309,Rice,Sandy,0.5875272456292499,3.799297970209034
6115,Low,2.069180328306018,8.270516228745361,Maize,Sandy,0.639279034855514,8.89943065862963
6116,Medium,2.110186637192097,7.057852975728351,Maize,Clayey,0.500588715607647,6.110822180798176
6117,Low,3.0895332217069407,1.3678657973706985,Wheat,Sandy,0.2310746966560926,5.355549671732676
6118,Medium,2.7230446334469405,4.156668089945296,Wheat,Loamy,0.59815291001398,5.1856894284139345
6119,High,3.5924633771387815,7.139556804124377,Rice,Loamy,0.979703407239563,9.422438202081484
6120,High,2.457163018694316,6.163118382618794,Wheat,Loamy,0.8084673961590558,7.512957353977136
6121,Low,1.9222025962814673,9.802605779616004,Wheat,Clayey,0.7727486362780928,2.303330992449271
6122,Medium,2.8792342515316043,8.795038404027615,Maize,Sandy,0.6789779224566665,4.932731529489386
6123,Medium,3.243825997988585,1.5376456515813488,Wheat,Loamy,0.4131178061385201,3.59534989373071
6124,Low,1.5704002153187617,7.531921141051246,Rice,Loamy,0.25265367503054065,9.881817919571464
6125,Medium,3.2268745029326613,4.026939510974302,Wheat,Clayey,0.30209644147842085,4.738561356818627
6126,Low,2.2770268209915874,7.138744327773518,Wheat,Clayey,0.10568988058838512,1.6108309272680412
6127,Medium,2.5698075394740316,6.5550212748225665,Wheat,Clayey,0.7061323788085192,4.70090801316524
6128,Low,2.117272516253125,5.52745233232157,Wheat,Loamy,0.8306898027007904,3.8921525254534175
6129,Medium,4.7256413111722395,8.676545989055995,Wheat,Clayey,0.3420202160782538,6.39624382370423
6130,Low,3.7333451251208554,7.3782087412885105,Rice,Loamy,0.1826653596798447,3.0347035770612685
6131,Medium,2.0498412456027335,9.005996030518059,Maize,Sandy,0.4021543610397261,1.323762847294435
6132,High,3.5801253382078007,3.534433741927444,Wheat,Loamy,0.36284610647528015,1.8629233764300221
6133,Medium,4.394289638328185,4.133147721351419,Maize,Sandy,0.5057887246999587,3.5483283058092883
6134,Low,2.6065208333310745,6.5975621482942195,Maize,Loamy,0.3376918488889099,4.134903683797969
6135,High,4.3198300366247295,9.698179936255622,Rice,Sandy,0.40575943481052623,8.510054860402596
6136,Medium,1.6176597773599695,4.344238894034631,Maize,Loamy,0.9167993014143184,3.4306271561294635
6137,High,4.291125459464672,1.2906428506074206,Wheat,Loamy,0.40135181760064564,1.2834374812844151
6138,Medium,3.1611769706894655,5.01299159879761,Wheat,Loamy,0.8069662420569073,8.026601348825688
6139,High,1.8918979520399284,5.895366062761208,Wheat,Loamy,0.6632503302020134,8.820258130800664
6140,Low,2.6285655382236457,8.208886678295888,Wheat,Clayey,0.4037841510682365,5.43075613660475
